Source,SourceDoc,Admin0,Admin1,Admin2,Year,Crop,Season, Area , Yield , MT 
MoALF,Spreadsheet,,Rift Valley,Bomet,1983,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1984,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1985,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1986,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1987,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1988,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1989,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1990,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1991,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1992,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1993,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1994,Wheat,,30,1.8,54
MoALF,Spreadsheet,,Rift Valley,Bomet,1995,Wheat,,20,1.8,36
MoALF,Spreadsheet,,Rift Valley,Bomet,1996,Wheat,,15,1.7,25.5
MoALF,Spreadsheet,,Rift Valley,Bomet,1997,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1998,Wheat,,4,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,1999,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2000,Wheat,,4,0.09,0.36
MoALF,Spreadsheet,,Rift Valley,Bomet,2001,Wheat,,2,2.7,5.4
MoALF,Spreadsheet,,Rift Valley,Bomet,2002,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2003,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2004,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2005,Wheat,,10,1.8,18
MoALF,Spreadsheet,,Rift Valley,Bomet,2006,Wheat,,14,1.8,25.2
MoALF,Spreadsheet,,Rift Valley,Bomet,2007,Wheat,,28,2.63,73.5
MoALF,Spreadsheet,,Rift Valley,Bomet,2008,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2009,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2010,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2011,Wheat,,0,0,0
MoALF,Spreadsheet,,Rift Valley,Bomet,2012,Wheat,,0,0,0
MOALD_CBS,KIPPRA,,Western,Bungoma,1970,"Beans, dry",,3906,0.46,1797
MOALD_CBS,KIPPRA,,Western,Bungoma,1971,"Beans, dry",,1145,0.46,527
MOALD_CBS,KIPPRA,,Western,Bungoma,1972,"Beans, dry",,7050,0.46,3242
MOALD_CBS,KIPPRA,,Western,Bungoma,1973,"Beans, dry",,5480,0.46,2530
MOALD_CBS,KIPPRA,,Western,Bungoma,1974,"Beans, dry",,6907,0.46,3177
MOALD_CBS,KIPPRA,,Western,Bungoma,1975,"Beans, dry",,7209,0.46,3316
MOALD_CBS,KIPPRA,,Western,Bungoma,1976,"Beans, dry",,5969,0.46,2746
MOALD_CBS,KIPPRA,,Western,Bungoma,1977,"Beans, dry",,1324,0.46,609
MOALD_CBS,KIPPRA,,Western,Bungoma,1978,"Beans, dry",,6581,0.45,2961
MOALD_CBS,KIPPRA,,Western,Bungoma,1979,"Beans, dry",,3480,0.55,1920
MOALD_CBS,KIPPRA,,Western,Bungoma,1980,"Beans, dry",,19055,0.45,8576
MOALD_CBS,KIPPRA,,Western,Bungoma,1981,"Beans, dry",,25855,0.54,13961
MOALD_CBS,KIPPRA,,Western,Bungoma,1982,"Beans, dry",,29517,0.54,15939
MOALD_CBS,KIPPRA,,Western,Bungoma,1983,"Beans, dry",,34000,0.5,17100
MOALD_CBS,KIPPRA,,Western,Bungoma,1984,"Beans, dry",,37700,0.45,16965
MOALD_CBS,KIPPRA,,Western,Bungoma,1985,"Beans, dry",,32494,0.45,14622
MOALD_CBS,KIPPRA,,Western,Bungoma,1986,"Beans, dry",,30566,0.45,13752
MOALD_CBS,KIPPRA,,Western,Bungoma,1987,"Beans, dry",,31000,0.46,14260
MOALD_CBS,KIPPRA,,Western,Bungoma,1988,"Beans, dry",,31255,0.36,11252
MOALD_CBS,KIPPRA,,Western,Bungoma,1989,"Beans, dry",,32000,0.32,10240
MOALD_CBS,KIPPRA,,Western,Bungoma,1990,"Beans, dry",,22940,0.49,11200
MoALF,Spreadsheet,,Western,Bungoma,1991,"Beans, dry",,22940,0.49,11200
MoALF,Spreadsheet,,Western,Bungoma,1992,"Beans, dry",,30733,0.5,15366
MoALF,Spreadsheet,,Western,Bungoma,1993,"Beans, dry",,41296,0.5,20648
MoALF,Spreadsheet,,Western,Bungoma,1994,"Beans, dry",,39110,0.5,19555
MoALF,Spreadsheet,,Western,Bungoma,1995,"Beans, dry",,24800,0.5,12400
MoALF,Spreadsheet,,Western,Bungoma,1996,"Beans, dry",,32376,0.5,16188
MoALF,Spreadsheet,,Western,Bungoma,1997,"Beans, dry",,23990,0.52,12416.74
MoALF,Spreadsheet,,Western,Bungoma,1998,"Beans, dry",,33068,0.66,21775.79
MoALF,Spreadsheet,,Western,Bungoma,1999,"Beans, dry",,38860,0.63,24367.42
MoALF,Spreadsheet,,Western,Bungoma,2000,"Beans, dry",,38420,0.73,27901.35
MoALF,Spreadsheet,,Western,Bungoma,2001,"Beans, dry",,38420,0.73,27901.35
MoALF,Spreadsheet,,Western,Bungoma,2002,"Beans, dry",,41070,0.79,32537.98
MoALF,Spreadsheet,,Western,Bungoma,2003,"Beans, dry",,44330,0.97,42994.33
MoALF,Spreadsheet,,Western,Bungoma,2004,"Beans, dry",,42600,0.73,30963.1
MoALF,Spreadsheet,,Western,Bungoma,2005,"Beans, dry",,59844,0.76,45642.66
MoALF,Spreadsheet,,Western,Bungoma,2006,"Beans, dry",,52100,0.64,33236.72
MoALF,Spreadsheet,,Western,Bungoma,2007,"Beans, dry",,51843,6,310879
MoALF,Spreadsheet,,Western,Bungoma,2009,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2010,"Beans, dry",,54362,0.4,21791.88
MoALF,Spreadsheet,,Western,Bungoma,2011,"Beans, dry",,61524,0.5,30498.3
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,"Beans, dry",,61715,0.62,38325.02
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,"Beans, dry",,62567,1.02,63630.64
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,"Beans, dry",,57578,1.23,70993.67
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Cassava,,491,7.9,3883
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Cassava,,1542,18.4,28355
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Cassava,,1567,18,28267
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Green gram,,60,0.22,12.96
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Green gram,,414,0.74,305.53
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Green gram,,471,0.7,330.64
MOA,AgroMOA,,Western,Bungoma,1970,Maize,,39702,2.54,100711
MOA,AgroMOA,,Western,Bungoma,1971,Maize,,43771,2.54,111035
MOA,AgroMOA,,Western,Bungoma,1972,Maize,,41300,2.54,104765
MOA,AgroMOA,,Western,Bungoma,1973,Maize,,46347,3.5,162000
MOA,AgroMOA,,Western,Bungoma,1974,Maize,,43456,2.69,117000
MOA,AgroMOA,,Western,Bungoma,1975,Maize,,49637,2.72,134829
MOA,AgroMOA,,Western,Bungoma,1976,Maize,,45902,3.14,144000
MOA,AgroMOA,,Western,Bungoma,1977,Maize,,44880,3.31,148500
MOA,AgroMOA,,Western,Bungoma,1978,Maize,,39900,2.78,111000
MOA,AgroMOA,,Western,Bungoma,1979,Maize,,41491,2.25,93355
MOA,AgroMOA,,Western,Bungoma,1980,Maize,,50000,2.25,112500
MOA,AgroMOA,,Western,Bungoma,1981,Maize,,61000,2.25,137345
MOA,AgroMOA,,Western,Bungoma,1982,Maize,,66528,2.7,179628
MOA,AgroMOA,,Western,Bungoma,1983,Maize,,66000,2.1,138546
MOA,AgroMOA,,Western,Bungoma,1984,Maize,,78000,1.84,143640
MOA,AgroMOA,,Western,Bungoma,1985,Maize,,84690,2.94,248663
MOA,AgroMOA,,Western,Bungoma,1986,Maize,,93000,2.81,261100
MOA,AgroMOA,,Western,Bungoma,1987,Maize,,98766,2.54,250538
MOA,AgroMOA,,Western,Bungoma,1988,Maize,,83570,2.25,188030
MOA,AgroMOA,,Western,Bungoma,1989,Maize,,72210,2.25,162470
MOA,AgroMOA,,Western,Bungoma,1990,Maize,,78248,2.3,179950
MOA,AgroMOA,,Western,Bungoma,1991,Maize,Long Rains,60500,2.79,168795
MOA,AgroMOA,,Western,Bungoma,1991,Maize,,60500,2.79,168795
MOA,AgroMOA,,Western,Bungoma,1992,Maize,Long Rains,71500,2.5,178749.99
MOA,AgroMOA,,Western,Bungoma,1992,Maize,,71500,2.5,178749.99
MOA,AgroMOA,,Western,Bungoma,1993,Maize,Long Rains,42220,1.8,75996
MOA,AgroMOA,,Western,Bungoma,1993,Maize,,42220,1.8,75996
MOA,AgroMOA,,Western,Bungoma,1994,Maize,Long Rains,55415,2.7,149620.5
MOALP,AgroMOALP,,Western,Bungoma,1994,Maize,,56490,2.7,152523
MOA,AgroMOA,,Western,Bungoma,1995,Maize,Long Rains,56490,2.5,141225.03
MOA,AgroMOA,,Western,Bungoma,1995,Maize,,56490,2.5,141225.03
MOA,AgroMOA,,Western,Bungoma,1996,Maize,Long Rains,59490,3.06,182039.4
MoALF,Spreadsheet,,Western,Bungoma,1996,Maize,,68672,2.62,179933
MOALP,AgroMOALP,,Western,Bungoma,1997,Maize,Long Rains,56731,2.7,153173.7
MOALP,AgroMOALP,,Western,Bungoma,1997,Maize,,56731,2.7,153173.7
MOALP,AgroMOALP,,Western,Bungoma,1998,Maize,Long Rains,54577,2.64,144163.35
MOALP,AgroMOALP,,Western,Bungoma,1998,Maize,Short Rains,826,2.43,2007.18
MOALP,AgroMOALP,,Western,Bungoma,1998,Maize,,55403,2.64,146170.53
MOALP,AgroMOALP,,Western,Bungoma,1999,Maize,Long Rains,56645,2.79,158039.55
MOALP,AgroMOALP,,Western,Bungoma,1999,Maize,Short Rains,1210,2.79,3375.9
MOALP,AgroMOALP,,Western,Bungoma,1999,Maize,,57855,2.79,161415.45
MOALP,AgroMOALP,,Western,Bungoma,2000,Maize,Long Rains,56750,2.7,153225
MOALP,AgroMOALP,,Western,Bungoma,2000,Maize,Short Rains,1200,0.99,1188
MOALP,AgroMOALP,,Western,Bungoma,2000,Maize,,57950,2.66,154413
MOALP,AgroMOALP,,Western,Bungoma,2001,Maize,Long Rains,57800,2.61,150858
MOALP,AgroMOALP,,Western,Bungoma,2001,Maize,Short Rains,1200,2.61,3132
MOALP,AgroMOALP,,Western,Bungoma,2001,Maize,,59000,2.61,153990
MoALF,Spreadsheet,,Western,Bungoma,2002,Maize,,72770,2.46,178673.09
MoALF,Spreadsheet,,Western,Bungoma,2003,Maize,,69381.93,3.01,208846.46
MoALF,Spreadsheet,,Western,Bungoma,2004,Maize,,72257,2.7,195135.64
MoALF,Spreadsheet,,Western,Bungoma,2005,Maize,,82356,2.98,245188.12
MoALF,Spreadsheet,,Western,Bungoma,2006,Maize,,82742,3.19,264076.15
MoALF,Spreadsheet,,Western,Bungoma,2007,Maize,,76545,2.79,213560.55
MoALF,Spreadsheet,,Western,Bungoma,2008,Maize,,76656.39,2.95,226136.34
MoALF,Spreadsheet,,Western,Bungoma,2009,Maize,,93915,1.99,186493.5
MoALF,Spreadsheet,,Western,Bungoma,2010,Maize,,96861,2.66,257184
MoALF,Spreadsheet,,Western,Bungoma,2011,Maize,,95373,2.71,258893.46
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Maize,,96209,2.93,282277.21
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Maize,,92705,2.57,238622.67
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Maize,,98074,2.93,287749.12
MOA,AgroMOA,,Western,Bungoma,1970,Millet,,2290,0.6,1381
MOA,AgroMOA,,Western,Bungoma,1971,Millet,,8255,0.6,4953
MOA,AgroMOA,,Western,Bungoma,1972,Millet,,5220,0.6,3132
MOA,AgroMOA,,Western,Bungoma,1973,Millet,,2400,0.6,1440
MOA,AgroMOA,,Western,Bungoma,1974,Millet,,2933,0.6,1759
MOA,AgroMOA,,Western,Bungoma,1975,Millet,,3965,0.6,2379
MOA,AgroMOA,,Western,Bungoma,1976,Millet,,359,0.6,215
MOA,AgroMOA,,Western,Bungoma,1977,Millet,,517,0.6,310
MOA,AgroMOA,,Western,Bungoma,1978,Millet,,600,0.6,360
MOA,AgroMOA,,Western,Bungoma,1979,Millet,,1668,0.6,1001
MOA,AgroMOA,,Western,Bungoma,1980,Millet,,2736,0.6,1641
MOA,AgroMOA,,Western,Bungoma,1981,Millet,,2862,0.64,1831
MOA,AgroMOA,,Western,Bungoma,1982,Millet,,2385,0.66,1575
MOA,AgroMOA,,Western,Bungoma,1983,Millet,,2400,0.72,1728
MOA,AgroMOA,,Western,Bungoma,1984,Millet,,4190,0.54,2260
MOA,AgroMOA,,Western,Bungoma,1985,Millet,,3117,0.54,1683
MOA,AgroMOA,,Western,Bungoma,1986,Millet,,2585,0.45,1163
MOA,AgroMOA,,Western,Bungoma,1987,Millet,,1810,0.63,1140
MOA,AgroMOA,,Western,Bungoma,1988,Millet,,2500,0.72,1800
MOA,AgroMOA,,Western,Bungoma,1989,Millet,,1270,0.5,635
MOA,AgroMOA,,Western,Bungoma,1990,Millet,,1170,0.8,935
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Millet,,557,0.41,225.59
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Millet,,4879,0.72,3512.88
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Millet,,4760,0.66,3127.32
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,"Potatoes, Irish",,1233,30.43,37515
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,"Potatoes, Irish",,1289,32.04,41305
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,"Potatoes, Irish",,1396,40.8,56950
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Rice,,24,2.7,64.8
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Rice,,135,1.08,146
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Rice,,115,0.8,92.5
MOA,AgroMOA,,Western,Bungoma,1970,Sorghum,,837,0.15,126
MOA,AgroMOA,,Western,Bungoma,1971,Sorghum,,2008,0.2,392
MOA,AgroMOA,,Western,Bungoma,1972,Sorghum,,850,0.55,467
MOA,AgroMOA,,Western,Bungoma,1973,Sorghum,,780,0.55,429
MOA,AgroMOA,,Western,Bungoma,1974,Sorghum,,578,0.55,318
MOA,AgroMOA,,Western,Bungoma,1975,Sorghum,,417,0.55,229
MOA,AgroMOA,,Western,Bungoma,1976,Sorghum,,522,0.53,278
MOA,AgroMOA,,Western,Bungoma,1977,Sorghum,,9286,0.96,8914
MOA,AgroMOA,,Western,Bungoma,1978,Sorghum,,8924,0.65,5801
MOA,AgroMOA,,Western,Bungoma,1979,Sorghum,,4580,0.65,2977
MOA,AgroMOA,,Western,Bungoma,1980,Sorghum,,236,0.48,113
MOA,AgroMOA,,Western,Bungoma,1981,Sorghum,,427,0.74,314
MOA,AgroMOA,,Western,Bungoma,1982,Sorghum,,400,0.56,224
MOA,AgroMOA,,Western,Bungoma,1983,Sorghum,,350,0.63,220
MOA,AgroMOA,,Western,Bungoma,1984,Sorghum,,1500,0.66,990
MOA,AgroMOA,,Western,Bungoma,1985,Sorghum,,1446,0.63,911
MOA,AgroMOA,,Western,Bungoma,1986,Sorghum,,870,0.6,525
MOA,AgroMOA,,Western,Bungoma,1987,Sorghum,,910,0.64,582
MOA,AgroMOA,,Western,Bungoma,1988,Sorghum,,1440,0.63,910
MOA,AgroMOA,,Western,Bungoma,1989,Sorghum,,970,0.64,620
MOA,AgroMOA,,Western,Bungoma,1990,Sorghum,,1070,1,1070
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Sorghum,,1034,1.12,1153.94
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Sorghum,,1472,1.08,1589.76
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Sorghum,,1565,1.02,1591.61
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Sweet potatoes,,3857,13.8,53274
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Sweet potatoes,,5836,23.2,135250
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Sweet potatoes,,5499,24.2,133037
MoALF,Spreadsheet,,Western,Bungoma,1975,Wheat,,140,0,0
MoALF,Spreadsheet,,Western,Bungoma,1976,Wheat,,450,0,0
MoALF,Spreadsheet,,Western,Bungoma,1977,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1978,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1979,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1980,Wheat,,196,0,0
MoALF,Spreadsheet,,Western,Bungoma,1981,Wheat,,160,0,0
MoALF,Spreadsheet,,Western,Bungoma,1982,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1983,Wheat,,150,0.19,28.5
MoALF,Spreadsheet,,Western,Bungoma,1984,Wheat,,85,0.15,12.75
MoALF,Spreadsheet,,Western,Bungoma,1985,Wheat,,135,0.24,32.4
MoALF,Spreadsheet,,Western,Bungoma,1986,Wheat,,145,0.4,58
MoALF,Spreadsheet,,Western,Bungoma,1987,Wheat,,180,0.4,72
MoALF,Spreadsheet,,Western,Bungoma,1988,Wheat,,280,2,560
MoALF,Spreadsheet,,Western,Bungoma,1989,Wheat,,280,2.25,630
MoALF,Spreadsheet,,Western,Bungoma,1990,Wheat,,315,2.51,790
MoALF,Spreadsheet,,Western,Bungoma,1991,Wheat,,120,2.42,290
MoALF,Spreadsheet,,Western,Bungoma,1992,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1993,Wheat,,180,1.5,270
MoALF,Spreadsheet,,Western,Bungoma,1994,Wheat,,188,1.7,320
MoALF,Spreadsheet,,Western,Bungoma,1995,Wheat,,141,1.8,253.8
MoALF,Spreadsheet,,Western,Bungoma,1996,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1997,Wheat,,120,1.5,180
MoALF,Spreadsheet,,Western,Bungoma,1998,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,1999,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2000,Wheat,,348,2.7,940.05
MoALF,Spreadsheet,,Western,Bungoma,2001,Wheat,,175,2.7,472.55
MoALF,Spreadsheet,,Western,Bungoma,2002,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2003,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2004,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2005,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2006,Wheat,,650,2.43,1579.66
MoALF,Spreadsheet,,Western,Bungoma,2007,Wheat,,491,1.5,736.5
MoALF,Spreadsheet,,Western,Bungoma,2008,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2009,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2010,Wheat,,0,0,0
MoALF,Spreadsheet,,Western,Bungoma,2011,Wheat,,129,2.58,332.55
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2012,Wheat,,321,2.24,719.36
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2013,Wheat,,350,2.24,784.35
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Bungoma,2014,Wheat,,305,2.3,699.98
MOALD_CBS,KIPPRA,,Western,Busia,1970,"Beans, dry",,2095,0.65,1362
MOALD_CBS,KIPPRA,,Western,Busia,1971,"Beans, dry",,4802,0.65,3121
MOALD_CBS,KIPPRA,,Western,Busia,1972,"Beans, dry",,2757,0.65,1792
MOALD_CBS,KIPPRA,,Western,Busia,1973,"Beans, dry",,2361,0.65,1535
MOALD_CBS,KIPPRA,,Western,Busia,1974,"Beans, dry",,3066,0.65,1993
MOALD_CBS,KIPPRA,,Western,Busia,1975,"Beans, dry",,3601,0.65,2341
MOALD_CBS,KIPPRA,,Western,Busia,1976,"Beans, dry",,4015,0.65,2610
MOALD_CBS,KIPPRA,,Western,Busia,1977,"Beans, dry",,2195,0.65,1427
MOALD_CBS,KIPPRA,,Western,Busia,1978,"Beans, dry",,2178,0.65,1416
MOALD_CBS,KIPPRA,,Western,Busia,1979,"Beans, dry",,3600,0.65,2340
MOALD_CBS,KIPPRA,,Western,Busia,1980,"Beans, dry",,1728,0.65,1123
MOALD_CBS,KIPPRA,,Western,Busia,1981,"Beans, dry",,2233,0.65,1451
MOALD_CBS,KIPPRA,,Western,Busia,1982,"Beans, dry",,6958,0.65,4523
MOALD_CBS,KIPPRA,,Western,Busia,1983,"Beans, dry",,4540,0.9,4087
MOALD_CBS,KIPPRA,,Western,Busia,1984,"Beans, dry",,10110,0.72,7272
MOALD_CBS,KIPPRA,,Western,Busia,1985,"Beans, dry",,10900,0.54,5886
MOALD_CBS,KIPPRA,,Western,Busia,1986,"Beans, dry",,12000,0.54,6480
MOALD_CBS,KIPPRA,,Western,Busia,1987,"Beans, dry",,13000,0.65,8450
MOALD_CBS,KIPPRA,,Western,Busia,1988,"Beans, dry",,9900,0.53,5238
MOALD_CBS,KIPPRA,,Western,Busia,1989,"Beans, dry",,11900,0.81,9640
MOALD_CBS,KIPPRA,,Western,Busia,1990,"Beans, dry",,15000,0.64,9600
MoALF,Spreadsheet,,Western,Busia,1991,"Beans, dry",,10900,0.5,5450
MoALF,Spreadsheet,,Western,Busia,1992,"Beans, dry",,7490,0.4,2996
MoALF,Spreadsheet,,Western,Busia,1993,"Beans, dry",,7150,0.55,3926
MoALF,Spreadsheet,,Western,Busia,1994,"Beans, dry",,7090,0.6,4254
MoALF,Spreadsheet,,Western,Busia,1995,"Beans, dry",,7090,0.6,4254
MoALF,Spreadsheet,,Western,Busia,1996,"Beans, dry",,,,
MoALF,Spreadsheet,,Western,Busia,1997,"Beans, dry",,4313,0.54,2329.25
MoALF,Spreadsheet,,Western,Busia,1998,"Beans, dry",,8896,0.47,4197.12
MoALF,Spreadsheet,,Western,Busia,1999,"Beans, dry",,7266,0.45,3266.88
MoALF,Spreadsheet,,Western,Busia,2000,"Beans, dry",,7743,0.49,3817.82
MoALF,Spreadsheet,,Western,Busia,2001,"Beans, dry",,7743,0.49,3817.82
MoALF,Spreadsheet,,Western,Busia,2002,"Beans, dry",,10214,0.54,5541.76
MoALF,Spreadsheet,,Western,Busia,2003,"Beans, dry",,13917,0.35,4813.86
MoALF,Spreadsheet,,Western,Busia,2004,"Beans, dry",,12412,0.52,6476.42
MoALF,Spreadsheet,,Western,Busia,2005,"Beans, dry",,13920,0.54,7452.3
MoALF,Spreadsheet,,Western,Busia,2006,"Beans, dry",,13595,0.42,5721.51
MoALF,Spreadsheet,,Western,Busia,2007,"Beans, dry",,10674,7.71,82328
MoALF,Spreadsheet,,Western,Busia,2008,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Western,Busia,2010,"Beans, dry",,21406,0.22,4671.09
MoALF,Spreadsheet,,Western,Busia,2011,"Beans, dry",,18765,0.34,6443.55
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2012,"Beans, dry",,19245,0.5,9526.28
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2013,"Beans, dry",,20510,1.58,32487.84
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2014,"Beans, dry",,19100,0.96,18393.3
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2012,Cassava,,19641,9,176090
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2013,Cassava,,22621,14.9,337047
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2014,Cassava,,19580,16.4,321835
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2012,Green gram,,344,0.2,68.11
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2013,Green gram,,1156,0.66,759.49
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,Busia,2014,Green gram,,1018,0.44,448.94
MOA,AgroMOA,,Western,Busia,1970,Maize,,18133,1.74,31486
MOA,AgroMOA,,Western,Busia,1971,Maize,,16142,2.25,36319
MOA,AgroMOA,,Western,Busia,1972,Maize,,34140,1.74,59281
MOA,AgroMOA,,Western,Busia,1973,Maize,,13881,1.74,24103
MOA,AgroMOA,,Western,Busia,1974,Maize,,12795,1.74,22217
MOA,AgroMOA,,Western,Busia,1975,Maize,,7960,1.74,13822
MOA,AgroMOA,,Western,Busia,1976,Maize,,10076,1.74,17496
MOA,AgroMOA,,Western,Busia,1977,Maize,,15308,1.74,26580
MOA,AgroMOA,,Western,Busia,1978,Maize,,13308,1.74,23108
MOA,AgroMOA,,Western,Busia,1979,Maize,,17905,1.74,31090
MOA,AgroMOA,,Western,Busia,1980,Maize,,30000,1.74,52092
MOA,AgroMOA,,Western,Busia,1981,Maize,,25331,2.08,52796
MOA,AgroMOA,,Western,Busia,1982,Maize,,29600,1.74,51398
MOA,AgroMOA,,Western,Busia,1983,Maize,,28000,1.39,38880
MOA,AgroMOA,,Western,Busia,1984,Maize,,31000,1.57,48717
MOA,AgroMOA,,Western,Busia,1985,Maize,,33000,1.62,53550
MOA,AgroMOA,,Western,Busia,1986,Maize,,33000,1.8,59400
MOA,AgroMOA,,Western,Busia,1987,Maize,,35063,1.74,60884
MOA,AgroMOA,,Western,Busia,1988,Maize,,24900,1.08,26890
MOA,AgroMOA,,Western,Busia,1989,Maize,,27300,1.08,29485
MOA,AgroMOA,,Western,Busia,1990,Maize,,25630,1.15,29475
MOA,AgroMOA,,Western,Busia,1991,Maize,Long Rains,11500,1.17,13455
MOA,AgroMOA,,Western,Busia,1992,Maize,Long Rains,13315,1.7,22635
MOA,AgroMOA,,Western,Busia,1992,Maize,Short Rains,1174,1.2,1409.04
MOA,AgroMOA,,Western,Busia,1992,Maize,,14489,1.66,24044.04
MOA,AgroMOA,,Western,Busia,1993,Maize,Long Rains,6800,0.9,6120
MOA,AgroMOA,,Western,Busia,1993,Maize,Short Rains,3400,1.3,4415.58
MOA,AgroMOA,,Western,Busia,1993,Maize,,10200,1.03,10535.58
MOA,AgroMOA,,Western,Busia,1994,Maize,Long Rains,12650,1.7,21504.96
