ADM2_NAME,ID1,ADM2_CODE,X01.1999,X02.1999,X03.1999,X04.1999,X05.1999,X06.1999,X07.1999,X08.1999,X09.1999,X10.1999,X11.1999,X12.1999,X01.2000,X02.2000,X03.2000,X04.2000,X05.2000,X06.2000,X07.2000,X08.2000,X09.2000,X10.2000,X11.2000,X12.2000,X01.2001,X02.2001,X03.2001,X04.2001,X05.2001,X06.2001,X07.2001,X08.2001,X09.2001,X10.2001,X11.2001,X12.2001,X01.2002,X02.2002,X03.2002,X04.2002,X05.2002,X06.2002,X07.2002,X08.2002,X09.2002,X10.2002,X11.2002,X12.2002,X01.2003,X02.2003,X03.2003,X04.2003,X05.2003,X06.2003,X07.2003,X08.2003,X09.2003,X10.2003,X11.2003,X12.2003,X01.2004,X02.2004,X03.2004,X04.2004,X05.2004,X06.2004,X07.2004,X08.2004,X09.2004,X10.2004,X11.2004,X12.2004,X01.2005,X02.2005,X03.2005,X04.2005,X05.2005,X06.2005,X07.2005,X08.2005,X09.2005,X10.2005,X11.2005,X12.2005,X01.2006,X02.2006,X03.2006,X04.2006,X05.2006,X06.2006,X07.2006,X08.2006,X09.2006,X10.2006,X11.2006,X12.2006,X01.2007,X02.2007,X03.2007,X04.2007,X05.2007,X06.2007,X07.2007,X08.2007,X09.2007,X10.2007,X11.2007,X12.2007,X01.2008,X02.2008,X03.2008,X04.2008,X05.2008,X06.2008,X07.2008,X08.2008,X09.2008,X10.2008,X11.2008,X12.2008,X01.2009,X02.2009,X03.2009,X04.2009,X05.2009,X06.2009,X07.2009,X08.2009,X09.2009,X10.2009,X11.2009,X12.2009,X01.2010,X02.2010,X03.2010,X04.2010,X05.2010,X06.2010,X07.2010,X08.2010,X09.2010,X10.2010,X11.2010,X12.2010,X01.2011,X02.2011,X03.2011,X04.2011,X05.2011,X06.2011,X07.2011,X08.2011,X09.2011,X10.2011,X11.2011,X12.2011,X01.2012,X02.2012,X03.2012,X04.2012,X05.2012,X06.2012,X07.2012,X08.2012,X09.2012,X10.2012,X11.2012,X12.2012,X01.2013,X02.2013,X03.2013,X04.2013,X05.2013,X06.2013,X07.2013,X08.2013,X09.2013,X10.2013,X11.2013,X12.2013,X01.2014,X02.2014,X03.2014,X04.2014,X05.2014,X06.2014,X07.2014,X08.2014,X09.2014,X10.2014,X11.2014,X12.2014,X01.2015,X02.2015,X03.2015,X04.2015,X05.2015,X06.2015,X07.2015,X08.2015,X09.2015,X10.2015,X11.2015,X12.2015
Baringo,33,51377,24.56000099,2.680000067,115.2999985,92.64000397,50.97999954,35.80000229,104.1000046,99.59999847,45.02000198,102.3200027,51.38000183,32.56000061,9.200000191,4.640000057,22.08000069,64.10000229,81.46000061,60.9400032,44.72000198,80.24000397,58.54000092,84.22000275,41.90000229,17.62000046,86.30000458,9.540000343,77.78000336,113.2400009,69.02000275,73.76000214,90.02000122,87.62000275,44.18000107,81.38000183,67.26000214,7.400000095,34.74000092,53.29999924,46.56000061,137.4200073,142.6000031,46.66000061,47.06000137,62.60000076,45.60000229,74.42000275,52.45999985,108.3400024,13.94000053,2.100000024,51.42000122,211.7400024,157.4000031,53.55999985,39.99999924,50.70000153,45.88000107,19.24000015,16.32000065,37.36000137,54.38000031,10.30000019,34.58000031,67.22000275,36.20000076,35.74000092,4.600000286,4.800000286,66.08000183,60.36000137,25.10000076,34.28000031,12.38000031,10.5,46.42000046,51.14000092,104.5200027,26.38000069,33.84000092,67.5,18.54000015,66.23999939,15.06000004,6.540000153,22.48000069,35.32000046,98.08000183,100.2600021,71.62000122,32.7200016,46.5,138,90.68000336,66.6,73.8,35.8,29.8,30.6,51.27999954,71.88000183,95.7,26.94000092,115.4200043,149.4,159.1399994,32.86000061,17.32000008,35.8,26.68000031,40.6,85.42000275,65.24000244,60.70000076,38.02000046,65.02000198,95.61999969,81.28000031,103.0999985,105.5000046,1.720000005,38.60000076,40.6,20.62000008,141.5200043,99.76000061,24.14000053,34.81999969,64.43999939,44.24000015,94.09999847,54.42000122,48.8,54.38000031,78.73999939,123.1600006,113.8200012,119.3200012,32.86000023,9.580000496,84.14000244,18.85999985,77.24000244,48.20000153,24.18000069,16.6,17.23999996,96.44000092,65.60000076,88.60000458,51.42000046,50.91999969,30.84000006,91.48000183,66.6,60.5,21.66000023,30.2,12.58000031,26.08000031,144.7000061,140.4600037,79.94000092,69.96000214,81.64000244,108.7800003,108.6600006,81.62000122,129.8400024,59.84000015,22.54000053,141.9400024,178.2800018,81.82000275,67.6,64.60000076,143.1600037,113.6,60.12000046,65.52000275,68.18000031,14.54000034,39.16000137,70.78000031,35.19999924,78.40000305,96.96000214,58.98000183,84.4,65,60,73.8,35.8,25.95999985,25.73999977,48.4,115.5599991,110,70,25.2,28.8,73.51999969,85.38000336,131.9199997,71.0400032
Bomet,34,51378,79,13.80000019,327.2000122,162.6999969,100,69.90000153,92.40000153,155,81.70000458,110.5999985,145.4000092,93,40.70000076,23.89999962,78.30000305,127.9000015,127.7000046,95.80000305,49.5,145.5,87.5,114.7000046,114.5999985,96.80000305,245.4000092,29.39999962,183.5,186.1000061,141.4000092,112,144.3000031,125,137.3000031,166.1000061,138.1999969,30.5,151.1000061,140.3000031,120.0999985,242.5,237.3000031,73.09999847,64.59999847,88.09999847,73.59999847,148.8000031,153.8000031,246.1999969,72,8,107.3000031,295,269.5,96.30000305,35.29999924,52.60000229,98.20000458,27.89999962,55.20000076,85,168.6000061,60,76.80000305,110.9000015,57.40000153,47.79999924,2.900000095,5.099999905,111.2000046,107.7000046,40.10000229,76.90000153,25.10000038,20.20000076,95.40000153,90.80000305,153.9000092,35,30.39999962,63.79999924,27.80000114,116.3000031,44,14.5,64.20000458,88.09999847,237.3000031,198.6000061,157.6000061,56.40000153,44.90000153,194.5,195.6999969,160,278.2000122,184.6999969,138.1999969,85.80000305,126,151.6000061,145.1000061,36.29999924,159.1000061,180.5,250.3000031,58.90000153,64.90000153,99.20000458,73.20000458,84.40000153,241.6999969,125.4000015,77.80000305,62.5,76.70000458,95.80000305,166.5,156.1999969,169.5,15.30000019,127.7000046,82,55.29999924,241.1999969,173.6000061,71.40000153,20.89999962,65.20000458,79,167.8000031,111.4000015,144.4000092,150.1000061,186.1000061,258,187.6999969,174.9000092,262,8.100000381,71.90000153,33.29999924,110.9000015,92,62.5,54.70000076,77.59999847,180.9000092,103.3000031,134.9000092,164.6999969,46.5,94,148.8000031,201.1000061,135.3000031,64.20000458,11.69999981,38,44.79999924,233.5,207.6999969,198.9000092,85.30000305,162.3000031,161.4000092,158.6999969,165,290.2000122,139.5,38.10000229,295.2000122,295.6000061,110.3000031,109.2000046,73.09999847,181.9000092,196.1000061,74.80000305,121.2000046,178.8000031,64.5,121.2000046,175.6000061,60.29999924,119.0999985,176.6000061,63.90000153,200.6999969,256.6000061,103,137.1999969,103,49,28.20000076,62.79999924,146.8000031,185,533.6000366,0,0,120.4000015,147.3000031,288.8000183,193.6000061
Buret,35,51379,28.72000027,5.600000286,143.6599991,127.2500023,57.41999969,44.81000137,88.62000046,143.2399979,56.28000031,81.05000458,87.65000153,55.36000137,17.33000002,8.130000067,31.3199995,87.61000366,95.1900032,70.50000458,39.35,115.1199989,64.22000084,75.01999893,73.33000259,43.39000206,120.7000008,13.72000036,98.63000107,148.3799988,95.70999985,86.58000412,127.2900009,118.4199989,86.2,105.0300026,88.44999847,15.31000013,64.05000114,74.25000153,54.81000061,192.890004,192.9600082,50.75000153,51.16000061,73.26000061,63.45000114,101.9099998,89.03000031,173.9700012,35.82000122,4.320000052,57.05000038,241.3200043,222.0899979,64.60000153,26.76000004,44.06000175,84.6900032,19.10000114,36.13000107,50.37999992,85.21000061,28.47000103,38.19999924,83.02000198,40.28000107,35.42000084,3.140000081,5.339999962,77.36000214,74.23999939,28.96000004,46.28000183,13.10000038,9.449999809,44.75000229,69.18000107,117.5700035,22.55000114,22.91000042,65.95999947,22.93000011,81.78000259,28.27000122,8.250000191,28.53000069,42.87999992,118.660006,164.4600006,117.6100021,37.74000206,39.02000046,167.8300064,145.6099991,125.0200012,187.4600052,109.279998,60.17000046,38.59999924,58.54000206,103.4400032,117.3600037,28.25000038,138.3100082,163.35,166.4800034,40.6700016,38.35000076,60.85000114,34.02999973,46.22999992,131.8300011,95.90000305,65.86999893,39.60000153,59.97000084,76.90000305,120.5799995,97.12000351,114.8600037,7.640000057,58.35000153,41.95,26.12000046,186.0299988,133.3199997,57.55,20.98999996,56.10000191,46.90000229,115.4499985,69.90000458,92.64999847,74.76000061,93.07000351,133.4300018,141.4400009,133.8600082,134.2400032,7.050000048,61.82000046,22.82000103,72.89000092,60.11000252,41.02000046,22.55000038,41.26000175,96.81000214,76.32000351,104.9400024,84.64999847,36.7700016,62.12999992,110.5300011,150.4800018,86.65000153,34.08000107,10.93000021,17.54000025,22.47000027,165.9,182.8700027,116.4500046,71.72000198,156.9799988,117.3900002,109.8899994,107.2000046,186.6199997,66.35000153,19.74000015,151.4500061,229.7199997,82.66000366,83.21000061,60.07999954,159.2200027,137.4800018,47.52000122,76.07000046,111.3400032,27.77999973,63.29000053,90.67000275,45.0900013,89.76000137,130.8199989,51.79000206,175.6400055,191.4000092,71.6,88.89000092,62.5,23.76000023,14.11999998,31.34000149,113.1299995,146.6,380.730014,0,0,83.66000214,95.72000046,184.9399979,117.1300011
Kajiado,36,51380,14,3.650000095,103.2500038,67.60000038,11.8499999,6.400000095,3.550000191,3.800000191,2.600000024,6.250000238,92.04999924,42.65000153,13.30000019,5.450000286,33.94999981,54.20000076,16.40000057,12.19999981,0.800000012,3.200000048,4.299999952,5.700000048,64.90000343,40.65000153,151.9500046,11.19999981,101.7999992,62.20000076,26.44999981,11.30000019,1.400000036,1.200000048,2.150000036,7.75,68.85000038,24.30000114,58.45000076,94.79999924,44.50000191,126.7000046,58.20000076,2.650000095,0.75000003,4.400000095,40.55000114,28.00000095,49.79999924,142.0000076,12.80000019,10.6500001,35.45000076,95.80000305,83.45000076,8.349999905,1.150000006,0.500000015,11.3499999,9.350000381,36.59999943,27.40000057,93.35000229,48.35000038,37.80000114,59.80000114,10.90000057,4.850000143,0.599999994,0.250000007,4.400000215,21.80000019,34.80000019,41.20000076,16.45000076,7.500000238,39.55000114,52.89999962,39.60000038,2.700000048,0.900000006,1.900000036,3.450000048,23.64999962,31.15000057,6.900000095,25.95000076,28,105.1000023,140.5500069,52.90000153,4.800000191,2.850000143,2.300000012,24.69999981,36.95000076,141.7500038,102.8000031,50.10000038,27.45000076,40.70000076,56.05000114,48.70000076,4.350000143,5.400000095,4.450000048,7.100000143,10.4000001,38.95000076,57.20000076,31.60000134,49.60000229,153.5999985,71.60000229,22.80000019,4,1.600000024,0.850000024,11.4000001,10.69999981,63.90000153,13.35000038,42.75,36.60000038,23,78.25000381,46.30000114,14.70000076,1.550000072,0.75000003,1.100000024,29.05000019,53.65000153,82.25,67.05000305,50.90000153,91.65000153,83.25,32.75,3.049999952,0.350000009,0.650000006,2.450000048,6.900000095,42.75,37.85000038,15.75000048,52.39999962,72.35000229,34,31.70000076,1.75,0.549999997,0.200000003,8.800000429,40.30000114,70.20000076,23.94999981,21.65000057,25.10000038,10.20000029,65.45000076,53.10000038,6.250000238,2.449999988,5.400000095,6.450000048,15.50000048,88.19999886,129.5499992,28.10000038,16.35000038,103.5500031,145.0500031,17.90000057,8.250000238,1.550000012,2.300000012,8.400000334,3.150000095,45.20000076,96.80000305,32.60000038,65.50000191,80.60000229,31.40000057,23.75,18.45000076,2.150000095,0,13.5,18.5,62.95000267,58,25.30000114,13.55000019,11.75,78.34999847,53,0,0,0,6.800000191,16.25000095,135.2500038,85.90000153
Keiyo,37,51381,37.13000031,3.779999995,148.4299988,102.4600014,73.42000198,52.41000099,122.8500038,134.8199989,66.52999954,120.65,47.68000069,31.22000046,11.26000051,6.650000286,26.18000069,68.96000366,104.1400032,76.36000137,65.87000008,119.6100029,79.7,101.95,39.56000175,17.39000053,99.65000458,10.8,88.04999847,128.1100021,78.6900032,101.8900017,127.1000031,130.3100029,61.77000008,96.25000458,73.05000305,6.4,45.19999924,60.19999924,52.45000153,139.9700073,156.190004,57.60000114,62.81000252,80.1,47.15000229,84.2900032,58.91000099,109.3200005,17.19000063,2.490000081,62.14000244,237.0300003,167.1200012,73.4,37.93999977,79.22000046,47.46000023,13.51000051,15.32000036,36.88000107,61.03999901,10.05000019,44.43000183,82.58000412,49.37000122,45.01000137,0.810000014,7.830000257,92.96000137,63.84000092,20.93999996,33.38000069,12.41000032,13.38000011,60.25,54.36999969,99.6,32.05,38.31000137,43.84999981,27.7800005,64.44000092,14.34000025,8.010000181,31.16000042,44.13000031,112.5699989,107.2200035,76.22999954,43.90000153,61.95,194.9700027,114.2700012,63.03000069,94.25999908,47.95,46.46000137,46.51000023,71.23000107,110.6400032,112.8600014,34.74000149,158.5600052,191.2200027,228.4500092,36.73000107,19.30000076,32.29000053,32.6100008,32.14000053,81.95000458,68.48000107,69.49999847,58.32999954,89.95000153,146.190004,106.6900032,124.5500008,113.3300026,1.830000043,48.96999969,40.68000107,23.24000015,166.3800034,108.95,30.92000122,3.120000172,86.18999939,69.45000458,97.93999939,61.47000008,46.8700016,63.13000107,102.5800011,145.0700073,132.9300041,138.2599991,111.6700027,8.360000181,105.7899994,29.08999996,93.26000061,50.82999992,22.3100008,29.31000004,19.78000069,106.5100037,78.70000305,101.4400032,74.37000084,70.30000153,94.46000214,126.7599998,66.54000092,78.66000137,23.05000114,3.290000123,15.97000036,35.97000122,173.0800034,147.4200043,102.0800049,94.29000168,98.23000107,148.7300064,125.1300011,85.40000305,113.820005,77.40000305,14.85000029,165.2000061,193.1700073,100.4500015,85.15,87.84999847,190.5600082,160.2100082,77.16000137,69.64000168,65.17999954,16.9600008,45.61000137,86.09000244,36.95999947,94.05000153,124.440004,79.28000259,143.5300018,119.3800018,65.4,74.71000214,34.4,20.39999962,16.05999975,31.77000027,99.42999954,121.5,195.0400055,0,0,96.60000458,99.99000244,144.5599991,73.52000351
Kericho,38,51382,79.5,12.90000057,310,178.6999969,132.1999969,100,139.1999969,190.6999969,99,169.8000031,110.9000015,88.09999847,38.20000076,21.60000038,72.40000153,130.5,171.8000031,126.9000015,85.90000153,186.3000031,117.8000031,163.8000031,88.20000458,73.30000305,238.9000092,27.20000076,186.1000061,214.1999969,158.8000031,158.1999969,189,167.6999969,138.1000061,201.5,129.3000031,23.39999962,135,133.9000092,121.3000031,242.3000031,275.5,94,84.09999847,106.5999985,74,167.6000061,127.3000031,265.3999939,62.79999924,6.700000286,116.3000031,359,302.1000061,124.5999985,46.79999924,68.59999847,92.09999847,31.30000114,39,90.09999847,158,41.70000076,81.20000458,117.5999985,67.70000458,58.20000076,3.700000048,6.400000095,136.9000092,120.5,36.79999924,71.5,23.80000114,20.30000114,99.40000153,95.5,179.8000031,42.70000076,40.20000076,82.09999847,31.70000076,133.1000061,33.10000229,13.30000019,61.20000076,89.09999847,245.3000031,197.6000061,160.4000092,74,74.30000305,257.3000183,198.6999969,183.9000092,253.1999969,172.4000092,132.1000061,88.09999847,131.9000092,161.8000031,168.4000092,44.10000229,214.6000061,228.8000031,319.3999939,69.20000458,49.90000153,92.70000458,70.20000458,84,222.3000031,127.4000015,91.30000305,77.09999847,114.8000031,161,178.1000061,197.3000031,171.1999969,10.30000019,124.2000046,82.80000305,54.5,281.5,193.8000031,73,27.30000114,99.90000153,100.5999985,187.3000031,105.7000046,134.3000031,149.1999969,198.1999969,286,216.3000031,221.4000092,329.1000061,10.90000057,104.3000031,38.90000153,149.6999969,85,59,52.90000153,63.60000229,202.6999969,123.7000046,169.5,176.6000061,79.09999847,122.9000015,182.6000061,230,125.7000046,61.60000229,10.60000038,36.5,58.90000153,270.2000122,247.6999969,213.1999969,120.2000046,181,203.3000031,201.6000061,144.6000061,290.2000122,161.8000031,37.29999924,329.7000122,322,148.9000092,141.5,108.4000015,238.8000031,235.4000092,115.0999985,113.5999985,172.6000061,53.20000076,111.0999985,187,61.60000229,152.4000092,214.6000061,92.30000305,253.6000061,295.2000122,119,125,96,46.40000153,28.5,65.80000305,154.1000061,214,647.9000244,0,0,148,183.5,260,192.3000031
Koibatek,39,51383,16.29000025,3.930000186,92.12000275,86.60999985,46.24999924,37.46000175,135.7200012,161.7300049,46.26000099,92.60000458,77.40000153,36.90999947,9.869999981,3.829999971,19.28000088,58.15000076,81.6,71.56000366,49.59000206,102.2600021,58.9700016,75.10000458,58.65000153,23.57000008,82.99999847,9.979999924,75.32000046,107.1900024,76.83000107,82.21999893,144.7299988,129.1800041,49.54999924,81.90000305,84.19999847,9.469999981,34.96000023,54.77000046,37.51000099,160.3900055,159.5100021,58.57999992,62.75000153,87.52000046,56.02000122,78.22000198,71.85000153,115.8500023,21.00999985,2.310000086,41.97000046,179.440004,188.9499969,61.24000053,36.52000084,48.60000153,64.81999893,19.18000011,28.91000004,31.49000053,59.46000099,21.3,24.7,58.02000084,31.92000122,32.76000023,3.859999967,4.350000286,70.10000458,63.41000252,23.65000076,30.03999996,8.490000248,7.09000001,33.18999996,48.37999992,108.9500046,24.23000069,30.72000027,66.21000137,17.06999989,74.15999985,22.32999973,5.250000191,18.21000061,30.0199995,84.65000458,125.1599998,96.66000061,36.40000229,52.58000183,189.6900009,110.7,121.4200035,167.0300018,65.57000198,38.53000107,23.32000027,38.53000031,55.67999954,94.19000092,24.66000042,177.9000061,178.9000061,155.0400055,34.08000069,29.36000023,41.19000053,23.86000042,33.48999977,98.23000259,69.56000214,58.5200016,32.18000031,76.26000366,99.60000153,97.95999985,95.93000031,102.4100014,4.230000257,38.82000046,30.9100008,18.53000069,133.1499969,112.670005,47.85000076,29.3100008,77.55000458,40.48999977,100.0999985,56.38000107,63.10000038,51.55000153,65.92000198,98.38000412,96.6900032,120.5,41.34999981,8.830000305,87.47000046,16.18000011,70.67000351,52.5400013,28.51000004,11.45,30.81000099,72.10999985,51.13000069,91.53000412,60.17999954,52.68999977,17.91999984,99.6400032,151.6000061,56.89000092,20.05999985,28.12000065,10.87000046,15.71999998,113.440004,163.340007,96.17000046,91.77000046,150.0000092,112.1400017,103.8700005,95.25,124.010006,43.94000206,14.16000051,111.0900032,166.0000031,76.49000244,83.93000107,77.92999954,185.6300064,121.55,50.26000099,64.85000191,73.30000153,18.24000092,45.4900013,64.96000252,33.48999977,79.20000305,124.9500038,65.26000137,142.8099991,103.5200027,61.9,78.91999893,40.6,16.21000013,9.959999943,22.83000088,88.61000214,123.8,175.5400055,0,0,76.33000259,84.61000366,158.5500092,74.8
Laikipia,40,51384,13.74000015,5.739999962,89.02000275,105.2200043,35.60000076,14.98000031,87.40000305,73.70000305,22.72000084,115.9200012,105.9600037,44.12000122,10.58000031,2.799999952,20.12000008,69.18000336,49.91999969,31.92000046,18.54000053,39.04000168,33.78000107,87.47999878,87.68000183,22.54000053,86.91999969,9.320000076,86.22000122,129.0000031,58.03999939,30.37999954,52.20000153,51.52000122,23.12000008,85.40000458,130.3400024,13.78000011,29.51999969,61.62000275,47.11999969,212.8200012,114.1800018,26.26000061,32.20000076,52.02000122,59.18000031,90.88000336,84.19999847,117.8,13.88000011,2.260000038,43.58000107,225.0000061,149.3400024,23.9,16.58000031,29.78000031,48.06000214,29.10000076,54.52000046,33.43999939,58.88000031,19.92000046,29.04000015,71.21999969,24.74000092,15.14000015,2.320000124,1.880000067,31.54000015,85.04000092,35.25999985,35.28000183,8.679999924,8.2,40.55999985,54.70000153,86.64000244,11.33999996,13.66000061,33.58000107,9.800000191,94.4,35.65999985,6.180000114,15.92000046,33.10000229,93.41999969,148.9799988,78.04000244,16.56000061,30.92000122,77.49999847,60.36000061,113.5,141.8399994,48.88000031,31.88000031,22.01999969,43.15999985,61.86000214,73.66000061,11.36000004,70.86000061,91.90000153,82.00000305,42.21999969,29.77999954,44.6,23.06000061,40.15999985,114.3400009,84.26000366,49.71999969,14.12000046,25.56000137,40.78000031,51.29999924,124.6799988,135.0399994,2.600000095,34.88000183,38.52000122,21.21999969,150.5400055,84.45999908,20.84000053,18.28000069,36.22000046,18.80000038,141.6599976,66.90000153,74.90000305,51.14000168,70.65999908,115.9200012,110.7200043,90.01999817,6.120000267,4.240000057,45.31999969,9.200000191,84.67999878,66.55999908,34.12000046,8.679999924,31.70000076,90.30000305,61.10000153,70.42000275,21.34000053,22.05999985,1.800000048,48.80000076,121.6200012,76.72000122,20.36000099,54.66000214,9.719999886,18.42000046,128.8200012,130.7199982,42.26000137,41.08000183,76.70000458,62.84000092,134.7600006,122.2199982,138.7800079,40.06000214,18.26000023,133.7600037,192.2200043,54.24000244,37.5,32.84000092,91.29999847,61.68000183,56.22000122,80.79999847,79.80000458,16.56000099,49.10000076,70.76000366,46.2,56.36000214,52.98000031,29.16000061,57,42.4,81.6,105.6,44.2,29.8,39,62,149.4,93.2,39,46.4,57,49.38000031,97.12000427,193.1200073,77.94000397
Marakwet,41,51385,27.52000103,1.530000019,132.7399979,92.9400032,70.06000061,47.82000122,112.5600037,118.9199989,70.13000031,125.4200027,44.53000069,29.3,8.130000305,5.360000086,23.06999989,68.96000366,99.67000275,76.72000046,65.36000099,111.8100006,75.56000214,106.0299995,38.21000175,16.70000076,71.08000412,9.200000572,70.28000031,113.6300003,72.03000412,98.80000305,116.5100021,109.6700005,48.64999924,91.5400032,61.31000061,5.710000086,30.61000023,51.00999947,46.58999977,137.340007,148.4200012,52.29999924,57.74000206,71.96000214,38.36000175,84.2900032,50.15999947,98.01000214,10.34000044,1.989999998,62.14000244,225.3299988,159.2000031,70.25,94.1,107.5,43.63000183,26.5300004,14.33000031,34.69000206,45.26000175,8.670000458,50.0700016,97.86000214,77.76000214,83.2,25.8,107.5,86.5400032,63.84000092,73.1,32.3,25.3,40.8,64,51.73999977,114.3,83.2,94.1,107.5,77.1,64.44000092,13.86000013,32.3,25.3,35.99000015,97.62999954,99.42000198,70.59000092,41.32000084,59.07000046,179.25,104.870002,63.03000069,73.1,34.5,25.3,40.8,64,126.6,113.8799995,83.2,149.1700043,200.1900055,235.0000092,34.96000175,17.08999996,30.34000053,25.3,30.04000053,66.98000031,65.13000259,86.23000107,80.29000092,89.08000107,145.5000031,90.93999939,134.9700043,104.4800041,1.660000038,33.16000099,38.58000107,19.89000092,144.5600082,105.0200005,28.67000122,25.8,82.04999847,69.66000137,97.93999939,53.5400013,44.0200016,46.50000153,80.66000137,128.3199997,121.4700035,133.55,83.2,34.68999987,113.7400017,50.99000053,98.41999893,47.72000084,20.90000114,25.3,14.10000019,100.0900032,74.65999985,93.07000275,65.82000084,73.18000107,107.5,118.3299995,65.7,73.1,20.62000008,8.060000008,13.75000019,33.34000015,169.690007,140.3100052,93.71000214,94.14000168,92.41000061,150.9,129.420002,81.09000092,109.4400032,56.84999924,19.6800004,147.7199997,183.0200027,102.5500015,77.47000046,89.23000031,187.3200073,153.240007,86.67000275,65.02000198,61.22000046,11.96000051,35.62000122,68.11999893,35.90999947,90.78000107,115.1700035,84.53000259,107.5,77.1,65.4,71.69000092,32.3,19.67999973,22.68999987,39.57000027,104.65,114.3,83.2,25.8,30.9,86.32000275,96.72000198,126.5500038,65.46000252
Nakuru,42,51386,18.04000072,4.890000248,122.2100014,115.3700005,40.86000214,24.85000095,73.38000031,101.3900009,31.42999992,64.45000114,84.27000122,50.1700016,14.49000025,5.460000181,26.65999966,75.88000183,66.51000137,52.18999977,21.92000008,64.20000038,38.26000252,54.01000137,68.6900032,37.66000214,101.8399986,11.97000017,87.30000153,126.2400024,75.52000122,56.93000031,81.51000366,74.44000206,52.64000206,76.57000427,86.14999847,13.63000021,52.03000221,64.91000137,47.7200016,184.8000031,161.2399979,35.24000015,30.89000149,49.33000031,60.01000252,82.64999847,82.34000397,144.6599976,28.66000061,3.479999948,50.17999992,204.1200027,206.9999969,40.47000084,17.04000015,26.99999981,74.70000458,16.38000011,36.4700016,36.87999992,71.52000122,24.90000095,33.20999947,77.47000427,31.53000069,25.20000095,4.029999948,5.179999924,48.48000069,67.88000259,26.70000057,41.92999954,10.5300004,8.519999981,37.91000023,65.58000183,99.55000458,15.38000011,14.47000017,47.65000153,17.5,72.11999893,26.95000076,7.080000019,24.15,37.72999954,105.140004,155.8399979,108.6699989,22.57000084,24.16000042,109.95,108.2300041,121.5100029,178.5000061,99.55999985,51.52000008,33.86999931,50.07999954,87.78000183,106.7700005,20.31999969,98.48999863,100.6900024,101.3000038,35.51000023,35.73000069,55.30000229,29.15999966,40.45999947,114.0100014,91.15000305,56.78000069,25.56000118,36.16000099,44.46999931,87.35999985,73.0900032,97.00999908,6.730000019,49.26000137,37.5,23.16000004,152.8700058,112.2300011,49.93000069,16.83000011,36.68000069,25.16000023,102.040004,59.73000183,83.85999985,63.47000122,83.02000275,120.5700005,117.5300041,106.5600006,69.19000206,4.810000229,40.59000168,14.94000025,56.77000237,55.12999954,38.05,18.46999969,35.3400013,87.47000275,59.64000168,82.43000183,48.29000053,22.79000015,27.19000015,76.68000412,137.5600006,79.35000153,26.09999981,28.29000092,14.55000029,15.48000021,129.6300041,168.8800064,76.87000046,46.69000053,109.9699997,77.98000107,90.2100029,101.8200043,159.1999969,47.20999947,17.42000046,133.2399979,217.6900024,58.05999947,59.50999985,39.05000191,100.570005,88.14999924,31.41000023,66.62000275,101.2300018,22.55999966,54.67000084,80.87000427,42.9400013,68.30000458,94.58000412,32.62000065,112.4800003,133.3000023,62.9,82.17000275,57.1,19.92000008,12.40999985,27.93000107,108.1300003,125.3,266.8400101,0,0,50.35,73.54000015,172.2499969,98.17000427
