,Year,Month,p10,p30,p50,p70,mean,County,CountyID
5115,2005,8,33,44,54,62,53.46,Migori,27
5116,2005,9,33,44,54,63,53.75,Migori,27
5117,2005,10,23,34,44,54,45.1,Migori,27
5118,2005,11,30,42,50,59,50.67,Migori,27
5119,2005,12,23,34,41,50,42.31,Migori,27
5120,2006,1,14,21,27,33,27.98,Migori,27
5121,2006,2,6,9,12,17,15.07,Migori,27
5122,2006,3,11,17,24,31,25.5,Migori,27
5123,2006,4,40,48,54,60,53.86,Migori,27
5124,2006,5,54,64,70,75,68.94,Migori,27
5125,2006,6,43,53,61,68,60.25,Migori,27
5126,2006,7,28,38,45,53,45.88,Migori,27
5127,2006,8,26,37,46,55,46.51,Migori,27
5128,2006,9,17,27,35,44,36.28,Migori,27
5129,2006,10,9,17,24,33,26.34,Migori,27
5130,2006,11,9,16,23,31,24.85,Migori,27
5131,2006,12,18,29,37,46,38.21,Migori,27
5132,2007,1,52,64,71,78,69.66,Migori,27
5133,2007,2,75,84,89,93,87.08,Migori,27
5134,2007,3,82,89,92,95,90.47,Migori,27
5135,2007,4,67,75,80,84,78.73,Migori,27
5136,2007,5,47,58,65,71,63.92,Migori,27
5137,2007,6,37,49,57,64,55.97,Migori,27
5138,2007,7,48,59,66,72,64.7,Migori,27
5139,2007,8,64,75,81,86,79.21,Migori,27
5140,2007,9,63,76,83,88,80.18,Migori,27
5141,2007,10,55,69,77,84,74.72,Migori,27
5142,2007,11,46,58,66,73,65,Migori,27
5143,2007,12,32,43,51,59,50.89,Migori,27
5144,2008,1,33,42,49,56,49.14,Migori,27
5145,2008,2,40,48,54,60,53.89,Migori,27
5146,2008,3,33,45,53,60,52.12,Migori,27
5147,2008,4,40,51,58,65,57.58,Migori,27
5148,2008,5,35,46,53,59,52.05,Migori,27
5149,2008,6,27,36,43,51,43.99,Migori,27
5150,2008,7,17,27,35,43,35.72,Migori,27
5151,2008,8,19,33,42,52,42.07,Migori,27
5152,2008,9,29,45,56,65,53.94,Migori,27
5153,2008,10,33,51,61,70,58.79,Migori,27
5154,2008,11,36,54,65,74,62.24,Migori,27
5155,2008,12,31,43,53,63,52.82,Migori,27
5156,2009,1,17,27,36,46,37.55,Migori,27
5157,2009,2,16,23,32,43,35.08,Migori,27
5158,2009,3,26,36,44,54,45.02,Migori,27
5159,2009,4,34,46,55,65,54.91,Migori,27
5160,2009,5,36,48,56,63,54.76,Migori,27
5161,2009,6,36,48,56,64,55.79,Migori,27
5162,2009,7,33,45,53,62,53.07,Migori,27
5163,2009,8,26,38,46,53,45.4,Migori,27
5164,2009,9,26,36,43,51,43.82,Migori,27
5165,2009,10,23,37,46,54,45.12,Migori,27
5166,2009,11,32,45,54,62,53.26,Migori,27
5167,2009,12,43,53,60,67,59.8,Migori,27
5168,2010,1,59,68,74,80,73.16,Migori,27
5169,2010,2,60,69,74,79,73.02,Migori,27
5170,2010,3,65,73,78,82,76.92,Migori,27
5171,2010,4,71,79,84,87,82.15,Migori,27
5172,2010,5,70,79,84,88,82.46,Migori,27
5173,2010,6,59,70,76,82,74.55,Migori,27
5174,2010,7,49,60,67,73,65.6,Migori,27
5175,2010,8,34,46,55,63,54.3,Migori,27
5176,2010,9,21,34,44,52,43.3,Migori,27
5177,2010,10,27,37,45,53,45.21,Migori,27
5178,2010,11,35,54,63,70,59.88,Migori,27
5179,2010,12,34,57,68,76,63.33,Migori,27
5180,2011,1,24,49,60,67,55.22,Migori,27
5181,2011,2,14,32,44,53,41.34,Migori,27
5182,2011,3,6,18,29,38,28.73,Migori,27
5183,2011,4,20,29,36,43,36.26,Migori,27
5184,2011,5,33,44,51,58,50.61,Migori,27
5185,2011,6,34,46,54,62,54.05,Migori,27
5186,2011,7,33,44,52,60,52.12,Migori,27
5187,2011,8,34,47,55,63,54.33,Migori,27
5188,2011,9,43,55,64,72,62.88,Migori,27
5189,2011,10,54,67,76,84,73.9,Migori,27
5190,2011,11,63,76,83,89,80.27,Migori,27
5191,2011,12,56,70,77,83,74.29,Migori,27
5192,2012,1,49,60,66,72,64.77,Migori,27
5193,2012,2,29,37,42,47,42.53,Migori,27
5194,2012,3,14,20,25,32,26.62,Migori,27
5195,2012,4,10,19,27,35,27.49,Migori,27
5196,2012,5,18,30,41,51,40.42,Migori,27
5197,2012,6,31,42,49,56,48.72,Migori,27
5198,2012,7,48,58,65,71,64.09,Migori,27
5199,2012,8,48,57,64,70,63.53,Migori,27
5200,2012,9,42,53,62,69,61.02,Migori,27
5201,2012,10,34,48,57,65,55.69,Migori,27
5202,2012,11,46,57,65,71,63.54,Migori,27
5203,2012,12,54,65,71,77,69.7,Migori,27
5204,2013,1,59,69,75,80,73.68,Migori,27
5205,2013,2,56,64,70,75,69.12,Migori,27
5206,2013,3,38,48,55,62,54.62,Migori,27
5207,2013,4,40,49,56,62,55.44,Migori,27
5208,2013,5,43,54,61,68,60.12,Migori,27
5209,2013,6,28,37,44,51,44.36,Migori,27
5210,2013,7,16,22,28,35,29.68,Migori,27
5211,2013,8,10,15,21,29,23.59,Migori,27
5212,2013,9,12,20,27,35,28.76,Migori,27
5213,2013,10,28,40,49,57,47.89,Migori,27
5214,2013,11,33,46,55,63,53.61,Migori,27
5215,2013,12,31,43,51,59,50.67,Migori,27
5216,2014,1,50,59,64,70,63.56,Migori,27
5217,2014,2,49,58,63,69,62.93,Migori,27
5218,2014,3,35,44,51,58,51.2,Migori,27
5219,2014,4,39,48,54,60,54.16,Migori,27
5220,2014,5,33,44,52,60,52.08,Migori,27
5221,2014,6,35,47,57,66,56.54,Migori,27
5222,2014,7,31,47,56,64,54.45,Migori,27
5223,2014,8,31,46,55,63,53.84,Migori,27
5224,2014,9,29,44,55,65,53.87,Migori,27
5225,2014,10,34,51,61,70,59.05,Migori,27
5226,2014,11,47,61,69,76,66.55,Migori,27
5227,2014,12,54,66,73,79,71.42,Migori,27
5228,2015,1,49,60,67,73,65.34,Migori,27
5229,2015,2,32,40,47,53,46.62,Migori,27
5230,2015,3,10,15,20,26,21.54,Migori,27
5231,2015,4,8,11,13,18,15.64,Migori,27
5232,2015,5,17,25,32,39,32.67,Migori,27
5233,2015,6,51,64,71,77,68.94,Migori,27
5234,2015,7,65,76,81,85,78.77,Migori,27
5235,2015,8,55,65,71,78,70.8,Migori,27
5236,2015,9,34,45,52,60,52.85,Migori,27
5237,2015,10,20,31,40,50,41.54,Migori,27
5238,2015,11,33,48,56,65,55.26,Migori,27
5239,2015,12,49,66,74,80,70.55,Migori,27
5240,2016,1,64,78,85,90,81.68,Migori,27
5241,2016,2,66,75,80,84,78.45,Migori,27
5242,2016,3,50,58,64,70,63.83,Migori,27
5243,2016,4,40,49,55,63,55.75,Migori,27
5244,2016,5,33,46,55,63,53.46,Migori,27
5245,2016,6,34,48,56,65,55.14,Migori,27
5246,2016,7,30,43,52,60,51.13,Migori,27
5247,2016,8,21,32,41,50,41.08,Migori,27
5248,2016,9,12,22,31,41,32.42,Migori,27
5249,2016,10,20,32,42,51,42.12,Migori,27
5250,2016,11,27,42,52,62,51.47,Migori,27
5251,2016,12,26,44,56,66,53.86,Migori,27
5252,2017,1,9,25,36,47,35.87,Migori,27
5253,2017,2,2,13,21,30,21.84,Migori,27
5254,2017,3,7,17,26,35,26.58,Migori,27
5255,2017,4,24,38,47,56,46.15,Migori,27
5256,2017,5,38,52,61,68,59.51,Migori,27
5257,2017,6,29,44,54,64,53.37,Migori,27
5258,2017,7,8,24,35,45,33.99,Migori,27
5259,2017,8,0,15,26,38,26.57,Migori,27
5260,2017,9,3,15,26,38,27.53,Migori,27
5261,2017,10,15,32,44,56,43.42,Migori,27
5262,2017,11,28,47,59,70,57.1,Migori,27
5263,2017,12,40,55,64,73,62.78,Migori,27
5264,2018,1,32,47,55,62,53.15,Migori,27
5265,2018,2,17,32,41,49,39.63,Migori,27
5266,2001,12,15,29,40,53,42.17,Mombasa,10
5267,2002,1,10,24,36,49,38.07,Mombasa,10
5268,2002,2,21,38,49,61,49.48,Mombasa,10
5269,2002,3,22,44,59,70,55.19,Mombasa,10
5270,2002,4,34,57,70,81,66.21,Mombasa,10
5271,2002,5,45,64,76,84,71.34,Mombasa,10
5272,2002,6,47,62,71,79,69.11,Mombasa,10
5273,2002,7,36,51,62,72,61.39,Mombasa,10
5274,2002,8,29,45,57,67.5,55.97,Mombasa,10
5275,2002,9,26,41,52,62,51.89,Mombasa,10
5276,2002,10,43,54,64,72,63,Mombasa,10
5277,2002,11,62,73,79,86,77.73,Mombasa,10
5278,2002,12,61,72,79,85,77,Mombasa,10
5279,2003,1,58,71,79,85,76.25,Mombasa,10
5280,2003,2,55,67,73,79,71.81,Mombasa,10
5281,2003,3,40,49,56,63,56.01,Mombasa,10
5282,2003,4,28,38,45,53,45.8,Mombasa,10
5283,2003,5,36,47,55,63,55,Mombasa,10
5284,2003,6,45,59,68,77,66.9,Mombasa,10
5285,2003,7,55,68,77,84,74.57,Mombasa,10
5286,2003,8,63,77,84,90,81.13,Mombasa,10
5287,2003,9,59,72,79,84,76.53,Mombasa,10
5288,2003,10,51,63,70,77,69.01,Mombasa,10
5289,2003,11,44,55,63,71,62.57,Mombasa,10
5290,2003,12,37,47,56,65,56.12,Mombasa,10
5291,2004,1,30,41,49,57,49.09,Mombasa,10
5292,2004,2,33,43,51,59.5,51.67,Mombasa,10
5293,2004,3,35,46,55,64,55.32,Mombasa,10
5294,2004,4,26,36,44,53,44.86,Mombasa,10
5295,2004,5,28,36,44,52.5,44.97,Mombasa,10
5296,2004,6,21,31,39,49,40.35,Mombasa,10
5297,2004,7,17,29,39,50,39.76,Mombasa,10
5298,2004,8,37,49,57,65,56.39,Mombasa,10
5299,2004,9,34,45,52,60,52.1,Mombasa,10
5300,2004,10,20,31,39,45,38.77,Mombasa,10
5301,2004,11,40,50,56,62,54.96,Mombasa,10
5302,2004,12,57,68.5,75,80,72.64,Mombasa,10
5303,2005,1,52,62,68,74,67.37,Mombasa,10
5304,2005,2,39,50,59,68,58.59,Mombasa,10
5305,2005,3,26,40,53,66,53.31,Mombasa,10
5306,2005,4,21,37,51,66,51.89,Mombasa,10
5307,2005,5,34,48,61,73,59.95,Mombasa,10
5308,2005,6,52,64,73,81,71.81,Mombasa,10
5309,2005,7,49,62,70,77,68.38,Mombasa,10
5310,2005,8,43,56,64,72,62.96,Mombasa,10
5311,2005,9,41,54,62,68,60.23,Mombasa,10
5312,2005,10,31,46,53,61,52.36,Mombasa,10
5313,2005,11,27,38,46,54,46.21,Mombasa,10
5314,2005,12,37,45,51,58,51.23,Mombasa,10
5315,2006,1,32,43,50,56,49.16,Mombasa,10
5316,2006,2,22,32,39,47,39.38,Mombasa,10
5317,2006,3,15,26,33,41,33.45,Mombasa,10
5318,2006,4,18,31,40,49,39.85,Mombasa,10
5319,2006,5,31,43,51,60,51.09,Mombasa,10
5320,2006,6,43,55,62,69,61.22,Mombasa,10
5321,2006,7,51,64,71,77,69.4,Mombasa,10
5322,2006,8,52,65,72,78,70.26,Mombasa,10
5323,2006,9,54,69,76,83,73.94,Mombasa,10
5324,2006,10,59,74,81,87,78.07,Mombasa,10
5325,2006,11,63,79,85,90,81.62,Mombasa,10
5326,2006,12,66,81,87,91,83.48,Mombasa,10
5327,2007,1,66.5,81,89,93,84.32,Mombasa,10
5328,2007,2,63,78,86,90,81.23,Mombasa,10
5329,2007,3,55,69,77,83.5,73.99,Mombasa,10
5330,2007,4,40,49,55,62,55.51,Mombasa,10
5331,2007,5,38,49,58,65,57.04,Mombasa,10
5332,2007,6,45,57,65,73,64.1,Mombasa,10
5333,2007,7,51,63,71,78,69.47,Mombasa,10
5334,2007,8,55.5,67,74,79,72.14,Mombasa,10
5335,2007,9,60,70,77,83,75.43,Mombasa,10
5336,2007,10,69,80,85,89,82.73,Mombasa,10
5337,2007,11,69,79,84,88,81.69,Mombasa,10
5338,2007,12,58,69,75,80,73.25,Mombasa,10
5339,2008,1,42,52,59,66,58.99,Mombasa,10
5340,2008,2,34,44,52,60,52.48,Mombasa,10
5341,2008,3,25,37,45,55,45.97,Mombasa,10
5342,2008,4,20,35,44,54,44.25,Mombasa,10
5343,2008,5,22,38,48,57,46.4,Mombasa,10
5344,2008,6,33,46,55,63,53.74,Mombasa,10
5345,2008,7,47,61,69,76,67.06,Mombasa,10
5346,2008,8,47,61,70,78,68.07,Mombasa,10
5347,2008,9,45.5,56,64,70,62.56,Mombasa,10
5348,2008,10,42,52,58,64,57.94,Mombasa,10
5349,2008,11,34,44,52,61,52.12,Mombasa,10
5350,2008,12,31,41,48,55,47.88,Mombasa,10
5351,2009,1,22,30,35,41,35.77,Mombasa,10
5352,2009,2,11,18,24,30,24.88,Mombasa,10
5353,2009,3,7,13,19,25,20.99,Mombasa,10
5354,2009,4,5,9,15,22,17.57,Mombasa,10
5355,2009,5,4,9,15,22,16.91,Mombasa,10
5356,2009,6,10,18,26,36,27.78,Mombasa,10
5357,2009,7,29,40,48,57,48.72,Mombasa,10
5358,2009,8,31,42,50,59,50.45,Mombasa,10
5359,2009,9,17,27,34,44,36.01,Mombasa,10
5360,2009,10,7,12,17,25,20.09,Mombasa,10
5361,2009,11,17,23,28,34,29.2,Mombasa,10
5362,2009,12,25.5,35,41,48,41.73,Mombasa,10
5363,2010,1,25,35,42,50,43,Mombasa,10
5364,2010,2,18.5,26,32,39,33.72,Mombasa,10
5365,2010,3,11.5,18,24,32,26.73,Mombasa,10
5366,2010,4,10,17,24,32,26.57,Mombasa,10
5367,2010,5,35,45,52,58,51.84,Mombasa,10
5368,2010,6,43,63,71,77,67.23,Mombasa,10
5369,2010,7,44,64,76,84,71.68,Mombasa,10
5370,2010,8,45,63,73,81,70.18,Mombasa,10
5371,2010,9,41,57,67,75,64.84,Mombasa,10
5372,2010,10,33,48,57,66,56.21,Mombasa,10
5373,2010,11,25,36,44,51,43.47,Mombasa,10
5374,2010,12,21,34,43,51,41.71,Mombasa,10
5375,2011,1,17,27,36,45,36.75,Mombasa,10
5376,2011,2,10,17,24,32,26.47,Mombasa,10
5377,2011,3,10,17,25,34,27.34,Mombasa,10
5378,2011,4,9,17,26,35,27.87,Mombasa,10
5379,2011,5,21,28,35,43,36.8,Mombasa,10
5380,2011,6,33,48,57,64,55.28,Mombasa,10
5381,2011,7,38,53,63,72,61.08,Mombasa,10
5382,2011,8,25,36,45,55,45.64,Mombasa,10
5383,2011,9,11,19,27,36,28.7,Mombasa,10
5384,2011,10,21,29,35,42,36.01,Mombasa,10
5385,2011,11,35,49,58,64,55.49,Mombasa,10
5386,2011,12,40,57,69,77,65.03,Mombasa,10
5387,2012,1,36,52,62,69,59.45,Mombasa,10
5388,2012,2,26,37,45,54,45.7,Mombasa,10
5389,2012,3,16,24,31,39,32.95,Mombasa,10
5390,2012,4,6,11,15,20,16.69,Mombasa,10
5391,2012,5,4,6.5,10,15,12.62,Mombasa,10
5392,2012,6,8,12,16,22,18.89,Mombasa,10
5393,2012,7,12,20,27,35,28.9,Mombasa,10
5394,2012,8,10,17,24,32,26.52,Mombasa,10
5395,2012,9,11,17,23,32,26.76,Mombasa,10
5396,2012,10,14,20,26,32,27.56,Mombasa,10
5397,2012,11,25,35,40,45.5,40.1,Mombasa,10
5398,2012,12,34,48,58,67,55.89,Mombasa,10
5399,2013,1,28,39,50,60,49.4,Mombasa,10
5400,2013,2,13,21,28,35,28.88,Mombasa,10
5401,2013,3,6,12,17,24,19.78,Mombasa,10
5402,2013,4,31,43,50,57,49.14,Mombasa,10
5403,2013,5,36,52,64,74,61.81,Mombasa,10
5404,2013,6,33,50,63,73,59.95,Mombasa,10
5405,2013,7,28,44,56,65,53.46,Mombasa,10
5406,2013,8,21,33,42,52,42.94,Mombasa,10
5407,2013,9,24,39,50,59,48.38,Mombasa,10
5408,2013,10,32,48,58,67,55.93,Mombasa,10
5409,2013,11,32,47,55,62,53.15,Mombasa,10
5410,2013,12,26,37,45,51,43.85,Mombasa,10
5411,2014,1,19,29,37,44,37.26,Mombasa,10
5412,2014,2,14,22,29,36,30.13,Mombasa,10
5413,2014,3,9,16,23,33,26.19,Mombasa,10
5414,2014,4,17,27,35,42.5,35.07,Mombasa,10
5415,2014,5,18,32,42.5,52,41.26,Mombasa,10
5416,2014,6,18,36,51,61,48.05,Mombasa,10
5417,2014,7,25,42,57,69,54.56,Mombasa,10
5418,2014,8,26,42,56,68,54.42,Mombasa,10
5419,2014,9,31,49,63,73,59.74,Mombasa,10
5420,2014,10,34,54,68,78,63.74,Mombasa,10
5421,2014,11,38,59,72,81,67.37,Mombasa,10
5422,2014,12,40,60,74,82,68.49,Mombasa,10
5423,2015,1,31,50,66,73,59.94,Mombasa,10
5424,2015,2,21,37,51,59,46.94,Mombasa,10
5425,2015,3,14,27,36,43,35.07,Mombasa,10
5426,2015,4,19,31,38,46,38.37,Mombasa,10
5427,2015,5,21,35,44,54,44.42,Mombasa,10
5428,2015,6,24,44,56,67,54.35,Mombasa,10
5429,2015,7,24,42,57,69,54.27,Mombasa,10
5430,2015,8,22,38,54,66,51.76,Mombasa,10
5431,2015,9,23,42,58,69,54.32,Mombasa,10
5432,2015,10,20,40,55,66,51.62,Mombasa,10
5433,2015,11,23,42,55,65,51.98,Mombasa,10
5434,2015,12,29,48,63,71,58.04,Mombasa,10
5435,2016,1,26,47,62,73,57.91,Mombasa,10
5436,2016,2,16,29,42,52,40.19,Mombasa,10
5437,2016,3,9,23,34,43,33.3,Mombasa,10
5438,2016,4,6,16,25,33,25.69,Mombasa,10
5439,2016,5,18,37,49,57,45.55,Mombasa,10
5440,2016,6,18,40,59,69,52.66,Mombasa,10
5441,2016,7,11,25,40,51,38.98,Mombasa,10
5442,2016,8,5,13,21,31,24.21,Mombasa,10
5443,2016,9,4,12,20,32,23.59,Mombasa,10
5444,2016,10,4,12,22,33,24.21,Mombasa,10
5445,2016,11,3,8,14,19,15.6,Mombasa,10
5446,2016,12,2,3,5,8,7.79,Mombasa,10
5447,2017,1,-4,2,8,15,10.63,Mombasa,10
5448,2017,2,-10,-1,6,15,8.92,Mombasa,10
5449,2017,3,-14,-4,4,13,6.36,Mombasa,10
5450,2017,4,-9,0,7,16,9.96,Mombasa,10
5451,2017,5,-4,5,12,20,14.02,Mombasa,10
5452,2017,6,0,14,25,36,25.25,Mombasa,10
5453,2017,7,5,25,40.5,54,38.72,Mombasa,10
5454,2017,8,7,24,39,52,38.33,Mombasa,10
5455,2017,9,6,20,30,43,32,Mombasa,10
5456,2017,10,12,27,40,50,39.26,Mombasa,10
5457,2017,11,19,36,51,61,48.08,Mombasa,10
5458,2017,12,20,39,56,68,52.24,Mombasa,10
5459,2018,1,18,37,53,63,49.02,Mombasa,10
5460,2018,2,13,30,41,51,40.46,Mombasa,10
5461,2001,12,-20,6,24.5,42,23.67,Muranga,4
5462,2002,1,1,25,40,53,37.7,Muranga,4
5463,2002,2,18,33,43,53,42.63,Muranga,4
5464,2002,3,21,33,43,54,44.51,Muranga,4
5465,2002,4,23,38,50,60,48.86,Muranga,4
5466,2002,5,26,41,53,65,52.46,Muranga,4
5467,2002,6,28,44,56,67,54.5,Muranga,4
5468,2002,7,40,53,62,71,61.59,Muranga,4
5469,2002,8,44,55,62,69,61.3,Muranga,4
5470,2002,9,29,42,52,61,51.45,Muranga,4
5471,2002,10,32,44,52,60,51.56,Muranga,4
5472,2002,11,37,50,59,68,58.28,Muranga,4
5473,2002,12,48,60,68,75,66.39,Muranga,4
5474,2003,1,37,56,68,78,65.13,Muranga,4
5475,2003,2,39,51,60,69,59.59,Muranga,4
5476,2003,3,29,38,45,53,46.69,Muranga,4
5477,2003,4,18,27,34,43,36.94,Muranga,4
5478,2003,5,19,30,39,48,39.63,Muranga,4
5479,2003,6,35,49,58,66,56.47,Muranga,4
5480,2003,7,46,62,71,78,68.1,Muranga,4
5481,2003,8,54,66,73,80,71.68,Muranga,4
5482,2003,9,51,63,71,79,69.85,Muranga,4
5483,2003,10,52,63,70,77,68.74,Muranga,4
5484,2003,11,45,56,63,70,62.39,Muranga,4
5485,2003,12,42,53,62,70,61.05,Muranga,4
5486,2004,1,47,58,65,71,63.9,Muranga,4
5487,2004,2,50,62,70,77,68.78,Muranga,4
5488,2004,3,43,55,63,71,62.39,Muranga,4
5489,2004,4,37,48,56,64,55.85,Muranga,4
5490,2004,5,42,52,60,67,59.74,Muranga,4
5491,2004,6,56,65,70,76,69.88,Muranga,4
5492,2004,7,45,55,62,68,61.7,Muranga,4
5493,2004,8,46,56,63,69,62.46,Muranga,4
5494,2004,9,42,52,59,68,60.68,Muranga,4
5495,2004,10,24,33,41,51,43.56,Muranga,4
5496,2004,11,18,30,38,45,38.14,Muranga,4
5497,2004,12,32,46,54,61,52.64,Muranga,4
5498,2005,1,51,63,69,75,67.78,Muranga,4
5499,2005,2,45,56,62,68,61.66,Muranga,4
5500,2005,3,27,37,45,53,46.39,Muranga,4
5501,2005,4,22,32,40,51,43.07,Muranga,4
5502,2005,5,33,47,56,65,55.13,Muranga,4
5503,2005,6,53,65,73,79,70.87,Muranga,4
5504,2005,7,48,58,65,71,64.4,Muranga,4
5505,2005,8,23,31,37,45,39.14,Muranga,4
5506,2005,9,30,41,48,56,48.46,Muranga,4
5507,2005,10,34,46,54,61,53.29,Muranga,4
5508,2005,11,35,46,54,62,53.93,Muranga,4
5509,2005,12,37,49,58,67,57.92,Muranga,4
5510,2006,1,28,40,47.5,56,49.31,Muranga,4
5511,2006,2,14,23,30,38,34.38,Muranga,4
5512,2006,3,12,19,25,34,29.6,Muranga,4
5513,2006,4,23,32,39,46,39.94,Muranga,4
5514,2006,5,40,54,62,69,60.29,Muranga,4
5515,2006,6,46,59,66,72,64.57,Muranga,4
5516,2006,7,47,56,61,67,60.92,Muranga,4
5517,2006,8,41,53,62,70,61.22,Muranga,4
5518,2006,9,30,42,50,58,49.77,Muranga,4
5519,2006,10,33,43,51,59,51.49,Muranga,4
5520,2006,11,28,40,49,58,48.81,Muranga,4
5521,2006,12,40,52,61,68,59.8,Muranga,4
5522,2007,1,59,68,73,78,72.38,Muranga,4
5523,2007,2,59,68,74,80,73.68,Muranga,4
5524,2007,3,47,56,63,71,63.73,Muranga,4
5525,2007,4,27,37,46,55,47.25,Muranga,4
5526,2007,5,25,39,49,58,48,Muranga,4
5527,2007,6,42,54,61,68,60.04,Muranga,4
5528,2007,7,37,50,57,64,55.82,Muranga,4
5529,2007,8,34,50,59,67,56.81,Muranga,4
5530,2007,9,40,56,65,72,62,Muranga,4
5531,2007,10,47,61,69,77,67.65,Muranga,4
5532,2007,11,39,60,70,79,66.83,Muranga,4
5533,2007,12,37,58,68,76,64.44,Muranga,4
5534,2008,1,38,55,64,72,61.97,Muranga,4
5535,2008,2,43,53,60,66,59.32,Muranga,4
5536,2008,3,35,45,53,61,53.49,Muranga,4
5537,2008,4,34,45,52,61,52.94,Muranga,4
5538,2008,5,43,54,62,70,61.58,Muranga,4
5539,2008,6,42,54,62,69,60.68,Muranga,4
5540,2008,7,46,58,65,72,64.04,Muranga,4
5541,2008,8,39,49,56,62,55.17,Muranga,4
5542,2008,9,33,45,52,59,51.56,Muranga,4
5543,2008,10,38,49,58,66,57.16,Muranga,4
5544,2008,11,45,57,65,74,64.79,Muranga,4
5545,2008,12,41,51,59,70,60.79,Muranga,4
5546,2009,1,22,29,35,46,41.78,Muranga,4
5547,2009,2,12,18,24,33,29.86,Muranga,4
5548,2009,3,11,20,27,35,29.98,Muranga,4
5549,2009,4,17,27,35,43,37.49,Muranga,4
5550,2009,5,20,37,47,56,46.04,Muranga,4
5551,2009,6,49,65,73,80,70.41,Muranga,4
5552,2009,7,50,70,78,83,73.2,Muranga,4
5553,2009,8,39,58,70,81,66.78,Muranga,4
5554,2009,9,20,34,46,58,46.92,Muranga,4
5555,2009,10,9,17,26,42,33.02,Muranga,4
5556,2009,11,14,19,26,38,31.63,Muranga,4
5557,2009,12,29,40,49,58,49.1,Muranga,4
5558,2010,1,38,50,59,68,58.45,Muranga,4
5559,2010,2,38,53,62,69,59.91,Muranga,4
5560,2010,3,40,56,64,72,62.33,Muranga,4
5561,2010,4,52,67,74,80,71.68,Muranga,4
5562,2010,5,49,66,75,82,71.61,Muranga,4
5563,2010,6,37,51,59,67,58.37,Muranga,4
5564,2010,7,29,39,48,58,48.8,Muranga,4
5565,2010,8,28,38,45,52,45.22,Muranga,4
5566,2010,9,28,41,50,59,49.4,Muranga,4
5567,2010,10,35,46,54,61,52.94,Muranga,4
5568,2010,11,39,49,55,62,55.38,Muranga,4
5569,2010,12,42,53,60,66,59.1,Muranga,4
5570,2011,1,41,53,59,66,58.25,Muranga,4
5571,2011,2,27,38,46,53,45.42,Muranga,4
5572,2011,3,20,34,42,50,41.87,Muranga,4
5573,2011,4,31,43,50,58,50.31,Muranga,4
5574,2011,5,43,57,64,70,62.18,Muranga,4
5575,2011,6,47,60,68,75,66.43,Muranga,4
5576,2011,7,54,67,74,80,71.42,Muranga,4
5577,2011,8,39,52,61,68,59.17,Muranga,4
5578,2011,9,26,36,44,53,44.67,Muranga,4
5579,2011,10,27,42,50,58,48.72,Muranga,4
5580,2011,11,48,61,69,75,66.4,Muranga,4
5581,2011,12,43,60,70,77,66.66,Muranga,4
5582,2012,1,47,57,63,69,62.51,Muranga,4
5583,2012,2,29,37,44,51,44.98,Muranga,4
5584,2012,3,14,21,28,37,31.52,Muranga,4
5585,2012,4,12,17,23,32,27.48,Muranga,4
5586,2012,5,27,37,45,52,45.22,Muranga,4
5587,2012,6,44,55,62,68,60.52,Muranga,4
5588,2012,7,39,51,59,66,58.14,Muranga,4
5589,2012,8,31,42,50,59,50.62,Muranga,4
5590,2012,9,36,48,56,63,55.48,Muranga,4
5591,2012,10,44,55,63,70,62.09,Muranga,4
5592,2012,11,42,54,62,70,61.45,Muranga,4
5593,2012,12,57,69,75,80,72.83,Muranga,4
5594,2013,1,59,73,79,84,76.31,Muranga,4
5595,2013,2,62,74,80,84,77.09,Muranga,4
5596,2013,3,53,61,66,72,66.27,Muranga,4
5597,2013,4,43,56,63,70,62.09,Muranga,4
5598,2013,5,36,52,62,70,59.83,Muranga,4
5599,2013,6,45,56,63,70,62.35,Muranga,4
5600,2013,7,29,40,49,58,49.37,Muranga,4
5601,2013,8,23,36,44,51,43.22,Muranga,4
5602,2013,9,32,46,55,63,53.7,Muranga,4
5603,2013,10,42,55,62,69,60.85,Muranga,4
5604,2013,11,31,43,54,66,54.51,Muranga,4
5605,2013,12,20,32,42,54,44.32,Muranga,4
5606,2014,1,34,46,53,61,53.56,Muranga,4
5607,2014,2,33,43,50,57,50.17,Muranga,4
5608,2014,3,41,51,58,64,57.38,Muranga,4
5609,2014,4,61,71,76,81,74.6,Muranga,4
5610,2014,5,65,75,80,85,78.66,Muranga,4
5611,2014,6,41,52,60,67,59.03,Muranga,4
5612,2014,7,26,35,43,53,45.2,Muranga,4
5613,2014,8,21,30,37,45,37.85,Muranga,4
5614,2014,9,33,45,53,60,52.3,Muranga,4
5615,2014,10,37,52,61,68,58.39,Muranga,4
5616,2014,11,31,49,60,70,58.12,Muranga,4
5617,2014,12,37,50,59,69,58.97,Muranga,4
5618,2015,1,45,55,61,68,61.26,Muranga,4
5619,2015,2,34,43,50,57,50.7,Muranga,4
5620,2015,3,23,33,41,50,42.81,Muranga,4
5621,2015,4,22,34,42,51,42.48,Muranga,4
5622,2015,5,38,51,58,65,56.98,Muranga,4
5623,2015,6,29,47,58,68,56.1,Muranga,4
5624,2015,7,49,62,70,77,68.26,Muranga,4
5625,2015,8,64,76,82,87,79.74,Muranga,4
5626,2015,9,59,73,81,86,77.59,Muranga,4
5627,2015,10,46,62,71,78,68.3,Muranga,4
5628,2015,11,41,53,62,70,61.21,Muranga,4
