Admin1,county,Source,SourceDoc,Admin0,Year,Crop,Area,Yield,MT,ID,west1
Coast,Mombasa,MoALF,Spreadsheet,,2003,Maize,690,0.65,446.04,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2004,Maize,171,0.99,168.5,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2005,Maize,759,0.57,429.7,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2006,Maize,861,0.48,412.33,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2007,Maize,281,1,281,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2008,Maize,552.4,1.54,853.31,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2009,Maize,1335.5,0.29,382.59,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2010,Maize,1188.9,0.45,532.8,10,0
Coast,Mombasa,MoALF,Spreadsheet,,2011,Maize,1203.3,0.88,1063.31,10,0
Coast,Mombasa,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,1003,0.54,541.62,10,0
Coast,Mombasa,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,1001,0.45,450.45,10,0
Coast,Mombasa,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,653,0.51,334.99,10,0
Coast,Taita-Taveta,MOA,AgroMOA,,1976,Maize,6955,0.66,4579,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1977,Maize,5952,2,11900,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1978,Maize,4834,2,9660,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1979,Maize,3117,1.44,4499,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1980,Maize,4170,1.35,5626,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1981,Maize,6509,1.34,8716,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1982,Maize,8080,1.1,8888,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1983,Maize,3870,1.8,6966,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1984,Maize,3511,2.24,7876,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1985,Maize,7198,1.8,12956,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1986,Maize,7715,1.63,12556,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1987,Maize,5187,1.4,7271,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1988,Maize,6089,3.34,20308,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1989,Maize,4545,2.26,10282,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1990,Maize,4109,1.85,7586,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1991,Maize,10200,0.9,9180,11,0
Coast,Taita-Taveta,MOA,AgroMOA,,1992,Maize,8203,1.32,10843.02,11,0
Coast,Taita-Taveta,MOALP,AgroMOALP,,1997,Maize,6488,1.2,7764.57,11,0
Coast,Taita-Taveta,MOALP,AgroMOALP,,1998,Maize,3694,1.56,5779.35,11,0
Coast,Taita-Taveta,MOALP,AgroMOALP,,1999,Maize,6376,0.94,5988.78,11,0
Coast,Taita-Taveta,MOALP,AgroMOALP,,2000,Maize,8592,0.62,5357.88,11,0
Coast,Taita-Taveta,MOALP,AgroMOALP,,2001,Maize,7635,0.99,7558.65,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2002,Maize,7253,0.81,5875.52,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2003,Maize,8718,0.4,3487.4,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2004,Maize,13482,0.63,8494.51,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2005,Maize,17464,0.22,3797.57,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2006,Maize,21445,0.72,15441.94,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2007,Maize,17464,1.42,24798.88,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2008,Maize,15714.6,0.93,14682.48,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2009,Maize,11934,0.53,6287.49,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2010,Maize,17076,1,17109.63,11,0
Coast,Taita-Taveta,MoALF,Spreadsheet,,2011,Maize,16837.5,0.95,15990.93,11,0
Coast,Taita-Taveta,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,13986,0.45,6293.7,11,0
Coast,Taita-Taveta,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,15592,1.26,19645.92,11,0
Coast,Taita-Taveta,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,15592,1.17,18242.64,11,0
Coast,Tana River,MOA,AgroMOA,,1978,Maize,1804,0.05,96,12,0
Coast,Tana River,MOA,AgroMOA,,1979,Maize,976,0.68,666,12,0
Coast,Tana River,MOA,AgroMOA,,1980,Maize,845,1.51,1274,12,0
Coast,Tana River,MOA,AgroMOA,,1981,Maize,1352,1.73,2341,12,0
Coast,Tana River,MOA,AgroMOA,,1982,Maize,2649,1.39,3688,12,0
Coast,Tana River,MOA,AgroMOA,,1983,Maize,1410,2.2,3102,12,0
Coast,Tana River,MOA,AgroMOA,,1984,Maize,5400,1.11,6000,12,0
Coast,Tana River,MOA,AgroMOA,,1985,Maize,2840,1.76,5000,12,0
Coast,Tana River,MOA,AgroMOA,,1986,Maize,3912,1.04,4049,12,0
Coast,Tana River,MOA,AgroMOA,,1987,Maize,3016,1.03,3100,12,0
Coast,Tana River,MOA,AgroMOA,,1988,Maize,3209,1.4,4493,12,0
Coast,Tana River,MOA,AgroMOA,,1989,Maize,4072,1.05,4261,12,0
Coast,Tana River,MOA,AgroMOA,,1990,Maize,2620,0.73,1925,12,0
Coast,Tana River,MOA,AgroMOA,,1992,Maize,2650,1.19,3158.91,12,0
Coast,Tana River,MOALP,AgroMOALP,,1996,Maize,660,0.6,396,12,0
Coast,Tana River,MOALP,AgroMOALP,,1997,Maize,1076,1.4,1504.89,12,0
Coast,Tana River,MOALP,AgroMOALP,,1998,Maize,762,1.36,1035.99,12,0
Coast,Tana River,MOALP,AgroMOALP,,1999,Maize,578,0.99,572.22,12,0
Coast,Tana River,MOALP,AgroMOALP,,2000,Maize,862,0.99,853.38,12,0
Coast,Tana River,MOALP,AgroMOALP,,2001,Maize,840,0.99,831.6,12,0
Coast,Tana River,MoALF,Spreadsheet,,2002,Maize,807,0.81,653.74,12,0
Coast,Tana River,MoALF,Spreadsheet,,2003,Maize,1518,1.4,2125.21,12,0
Coast,Tana River,MoALF,Spreadsheet,,2004,Maize,1328,0.61,806,12,0
Coast,Tana River,MoALF,Spreadsheet,,2005,Maize,1624,0.7,1141.58,12,0
Coast,Tana River,MoALF,Spreadsheet,,2006,Maize,1372,0.72,988.3,12,0
Coast,Tana River,MoALF,Spreadsheet,,2007,Maize,976,0.7,683.2,12,0
Coast,Tana River,MoALF,Spreadsheet,,2008,Maize,1363.6,1.74,2378.62,12,0
Coast,Tana River,MoALF,Spreadsheet,,2009,Maize,8164,1.48,12083,12,0
Coast,Tana River,MoALF,Spreadsheet,,2010,Maize,7086,1.38,9755,12,0
Coast,Tana River,MoALF,Spreadsheet,,2011,Maize,8222,1.48,12201.21,12,0
Coast,Tana River,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,6269,0.99,6206.31,12,0
Coast,Tana River,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,8290,1.28,10594.62,12,0
Coast,Tana River,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,9582,1.32,12676.99,12,0
Eastern,Isiolo,MOA,AgroMOA,,1975,Maize,957,1.19,1142,13,0
Eastern,Isiolo,MOA,AgroMOA,,1976,Maize,1142,0.71,816,13,0
Eastern,Isiolo,MOA,AgroMOA,,1977,Maize,758,1.07,810,13,0
Eastern,Isiolo,MOA,AgroMOA,,1978,Maize,641,1,641,13,0
Eastern,Isiolo,MOA,AgroMOA,,1979,Maize,359,1.21,433,13,0
Eastern,Isiolo,MOA,AgroMOA,,1980,Maize,300,1.2,360,13,0
Eastern,Isiolo,MOA,AgroMOA,,1981,Maize,739,1.32,972,13,0
Eastern,Isiolo,MOA,AgroMOA,,1982,Maize,815,0.86,704,13,0
Eastern,Isiolo,MOA,AgroMOA,,1983,Maize,653,0.99,647,13,0
Eastern,Isiolo,MOA,AgroMOA,,1984,Maize,413,1.43,590,13,0
Eastern,Isiolo,MOA,AgroMOA,,1985,Maize,689,1.25,861,13,0
Eastern,Isiolo,MOA,AgroMOA,,1986,Maize,749,0.9,674,13,0
Eastern,Isiolo,MOA,AgroMOA,,1987,Maize,525,1,525,13,0
Eastern,Isiolo,MOA,AgroMOA,,1988,Maize,313,3.83,1200,13,0
Eastern,Isiolo,MOA,AgroMOA,,1989,Maize,650,1.2,780,13,0
Eastern,Isiolo,MOA,AgroMOA,,1990,Maize,431,1.33,572,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,1991,Maize,202,1.91,385.82,13,0
Eastern,Isiolo,MOA,AgroMOA,,1992,Maize,720,1.6,1150.02,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,1993,Maize,485,0.72,347,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,1994,Maize,730,0.54,394,13,0
Eastern,Isiolo,MOA,AgroMOA,,1995,Maize,1655,0.62,1032.84,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,1996,Maize,1460,0.05,66,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,1997,Maize,1850,0.68,1255.5,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,1998,Maize,1650,0.27,438.3,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,1999,Maize,1100,0.14,154.8,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,2000,Maize,1181,0.16,192.78,13,0
Eastern,Isiolo,MOALP,AgroMOALP,,2001,Maize,1751,0.91,1599.93,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2002,Maize,1148,0.75,857.97,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2003,Maize,2226,1.34,2992,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2004,Maize,1100,0.14,154.82,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2005,Maize,956,0.25,235.91,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2006,Maize,700,0.68,477.05,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2007,Maize,700,0.8,560,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2008,Maize,1136.4,0.66,750.02,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2009,Maize,577,0.42,240.77,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2010,Maize,555,0.36,200.93,13,0
Eastern,Isiolo,MoALF,Spreadsheet,,2011,Maize,824,0.35,288.09,13,0
Eastern,Isiolo,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,987,1.02,1003.78,13,0
Eastern,Isiolo,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,1015,0.03,274,13,0
Eastern,Isiolo,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,1385,0.49,673.11,13,0
Eastern,Kitui,MOA,AgroMOA,,1970,Maize,17725,0.48,8479,14,0
Eastern,Kitui,MOA,AgroMOA,,1971,Maize,19019,0.48,9097,14,0
Eastern,Kitui,MOA,AgroMOA,,1972,Maize,48383,0.48,23142,14,0
Eastern,Kitui,MOA,AgroMOA,,1973,Maize,51915,0.48,24830,14,0
Eastern,Kitui,MOA,AgroMOA,,1974,Maize,60600,0.48,28985,14,0
Eastern,Kitui,MOA,AgroMOA,,1975,Maize,25000,0.23,5625,14,0
Eastern,Kitui,MOA,AgroMOA,,1976,Maize,24000,0.42,10000,14,0
Eastern,Kitui,MOA,AgroMOA,,1977,Maize,25000,0.16,3960,14,0
Eastern,Kitui,MOA,AgroMOA,,1978,Maize,30000,0.35,10500,14,0
Eastern,Kitui,MOA,AgroMOA,,1979,Maize,40000,0.47,18600,14,0
Eastern,Kitui,MOA,AgroMOA,,1980,Maize,41000,0.24,10000,14,0
Eastern,Kitui,MOA,AgroMOA,,1981,Maize,65900,0.9,59310,14,0
Eastern,Kitui,MOA,AgroMOA,,1982,Maize,64060,0.9,57623,14,0
Eastern,Kitui,MOA,AgroMOA,,1983,Maize,45163,0.72,32517,14,0
Eastern,Kitui,MOA,AgroMOA,,1984,Maize,45690,0.58,26728,14,0
Eastern,Kitui,MOA,AgroMOA,,1985,Maize,53670,0.31,16665,14,0
Eastern,Kitui,MOA,AgroMOA,,1986,Maize,60530,0.83,49975,14,0
Eastern,Kitui,MOA,AgroMOA,,1987,Maize,59036,0.02,1056,14,0
Eastern,Kitui,MOA,AgroMOA,,1988,Maize,54991,1.8,98827,14,0
Eastern,Kitui,MOA,AgroMOA,,1989,Maize,55958,1.27,70827,14,0
Eastern,Kitui,MOA,AgroMOA,,1990,Maize,51151,1.13,57677,14,0
Eastern,Kitui,MOA,AgroMOA,,1991,Maize,50990,0.55,28291.5,14,0
Eastern,Kitui,MOA,AgroMOA,,1992,Maize,64900,0.75,48955.05,14,0
Eastern,Kitui,MOA,AgroMOA,,1993,Maize,62000,0.79,48833.1,14,0
Eastern,Kitui,MOA,AgroMOA,,1994,Maize,56000,1.08,60480,14,0
Eastern,Kitui,MOA,AgroMOA,,1995,Maize,69000,0.33,22860,14,0
Eastern,Kitui,MOALP,AgroMOALP,,1997,Maize,61700,0.36,22212,14,0
Eastern,Kitui,MOALP,AgroMOALP,,1998,Maize,54000,0.16,8640,14,0
Eastern,Kitui,MOALP,AgroMOALP,,1999,Maize,58000,0.37,21600,14,0
Eastern,Kitui,MOALP,AgroMOALP,,2000,Maize,62000,0.33,20160,14,0
Eastern,Kitui,MOALP,AgroMOALP,,2001,Maize,64600,0.05,3168.72,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2002,Maize,74620.03,0.76,56995.14,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2003,Maize,77939,0.43,33632.11,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2004,Maize,79602.16,0.35,28158.78,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2005,Maize,43720.52,0.19,8462.65,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2006,Maize,89713.19,0.27,24519.44,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2007,Maize,40583.2,1.35,54891,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2008,Maize,39361.37,0.73,28736.6,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2009,Maize,95863.38,0.97,92841.48,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2010,Maize,65485.4,0.52,33856.2,14,0
Eastern,Kitui,MoALF,Spreadsheet,,2011,Maize,67033.9,0.42,28089.9,14,0
Eastern,Kitui,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,77210,0.74,56980.98,14,0
Eastern,Kitui,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,93600,0.41,38750.4,14,0
Eastern,Kitui,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,84763,0.37,31277.55,14,0
Eastern,Machakos,MOA,AgroMOA,,1970,Maize,137491,0.85,117209,15,0
Eastern,Machakos,MOA,AgroMOA,,1971,Maize,146000,0.27,39199,15,0
Eastern,Machakos,MOA,AgroMOA,,1972,Maize,129574,0.85,110420,15,0
Eastern,Machakos,MOA,AgroMOA,,1973,Maize,111597,1.06,118242,15,0
Eastern,Machakos,MOA,AgroMOA,,1974,Maize,114511,1.05,120719,15,0
Eastern,Machakos,MOA,AgroMOA,,1975,Maize,110017,0.44,48712,15,0
Eastern,Machakos,MOA,AgroMOA,,1976,Maize,137115,0.94,128557,15,0
Eastern,Machakos,MOA,AgroMOA,,1977,Maize,156119,0.81,126923,15,0
Eastern,Machakos,MOA,AgroMOA,,1978,Maize,128440,1.39,179020,15,0
Eastern,Machakos,MOA,AgroMOA,,1979,Maize,158000,0.9,142200,15,0
Eastern,Machakos,MOA,AgroMOA,,1980,Maize,150000,0.51,76650,15,0
Eastern,Machakos,MOA,AgroMOA,,1981,Maize,137552,1,137355,15,0
Eastern,Machakos,MOA,AgroMOA,,1982,Maize,154443,1.17,180698,15,0
Eastern,Machakos,MOA,AgroMOA,,1983,Maize,135491,0.9,121942,15,0
Eastern,Machakos,MOA,AgroMOA,,1984,Maize,106000,0.36,38380,15,0
Eastern,Machakos,MOA,AgroMOA,,1985,Maize,230000,0.76,174000,15,0
Eastern,Machakos,MOA,AgroMOA,,1986,Maize,178853,1,178783,15,0
Eastern,Machakos,MOA,AgroMOA,,1987,Maize,178000,1.02,182010,15,0
Eastern,Machakos,MOA,AgroMOA,,1988,Maize,172000,1.85,319000,15,0
Eastern,Machakos,MOA,AgroMOA,,1989,Maize,172000,1.33,228143,15,0
Eastern,Machakos,MOA,AgroMOA,,1990,Maize,256962,0.99,254034,15,0
Eastern,Machakos,MOA,AgroMOA,,1992,Maize,121476,0.97,117972.99,15,0
Eastern,Machakos,MOA,AgroMOA,,1993,Maize,123000,0.9,110589.3,15,0
Eastern,Machakos,MOALP,AgroMOALP,,1994,Maize,148981,0.25,37245,15,0
Eastern,Machakos,MOA,AgroMOA,,1995,Maize,145857,0.58,84350.7,15,0
Eastern,Machakos,MOALP,AgroMOALP,,1997,Maize,163746,0.5,81088.56,15,0
Eastern,Machakos,MOALP,AgroMOALP,,1998,Maize,153000,0.18,27000,15,0
Eastern,Machakos,MOALP,AgroMOALP,,1999,Maize,160500,0.26,42336,15,0
Eastern,Machakos,MOALP,AgroMOALP,,2000,Maize,143100,0.45,64800,15,0
Eastern,Machakos,MOALP,AgroMOALP,,2001,Maize,163880,0.48,78033.6,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2002,Maize,149700,0.77,115632.04,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2003,Maize,145000,0.41,59850,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2004,Maize,160500,0.26,42340.23,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2005,Maize,108300,0.25,27002.7,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2006,Maize,186190,0.63,118152.12,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2007,Maize,186190,0.71,131267,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2008,Maize,157236,0.48,75722.41,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2009,Maize,114202,0.95,108582.07,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2010,Maize,120139,0.8,96208.2,15,0
Eastern,Machakos,MoALF,Spreadsheet,,2011,Maize,171060,0.64,109000.98,15,0
Eastern,Machakos,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,149338,0.66,98115.07,15,0
Eastern,Machakos,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,133408,0.75,99655.78,15,0
Eastern,Machakos,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,139090,0.49,67597.74,15,0
Eastern,Makueni,MOA,AgroMOA,,1992,Maize,89446,0.67,59990.04,16,0
Eastern,Makueni,MoALF,Spreadsheet,,1993,Maize,72905,1.1,80196,16,0
Eastern,Makueni,MOA,AgroMOA,,1994,Maize,102000,1.01,103140,16,0
Eastern,Makueni,MOA,AgroMOA,,1995,Maize,102700,0.35,36396,16,0
Eastern,Makueni,MOALP,AgroMOALP,,1997,Maize,68100,0.61,41359.5,16,0
Eastern,Makueni,MOALP,AgroMOALP,,1998,Maize,71520,0.26,18270,16,0
Eastern,Makueni,MOALP,AgroMOALP,,1999,Maize,1.00E+05,0.4,39600,16,0
Eastern,Makueni,MOALP,AgroMOALP,,2000,Maize,85000,0.64,54450,16,0
Eastern,Makueni,MOALP,AgroMOALP,,2001,Maize,93800,0.55,51300,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2002,Maize,91500,0.52,47655,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2003,Maize,88000,0.28,24462,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2004,Maize,1.00E+05,0.4,39603.96,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2005,Maize,87000,0.13,11251.13,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2006,Maize,85487,0.31,26552.03,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2007,Maize,85487,0.62,52618.5,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2008,Maize,89194.8,0.41,36569.87,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2009,Maize,81354,0.8,65081.89,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2010,Maize,86360,0.55,47538.9,16,0
Eastern,Makueni,MoALF,Spreadsheet,,2011,Maize,113395,0.46,52030.8,16,0
Eastern,Makueni,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,102825,0.71,73108.58,16,0
Eastern,Makueni,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,183338,0.46,84152.14,16,0
Eastern,Makueni,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,181089,0.44,79860.25,16,0
Nairobi,Nairobi,MoALF,Spreadsheet,,1987,Maize,1200,1.62,1944.19,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,1988,Maize,2369.5,1.35,3198.83,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,1989,Maize,1050,1.44,1510,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,1990,Maize,1600,1.36,2176,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,1991,Maize,1560,1.2,1872,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,1992,Maize,2860,1.5,4290,18,1
Nairobi,Nairobi,MOALP,AgroMOALP,,1998,Maize,2585,1.57,4068.9,18,1
Nairobi,Nairobi,MOALP,AgroMOALP,,1999,Maize,3430,1.98,6785.1,18,1
Nairobi,Nairobi,MOALP,AgroMOALP,,2000,Maize,2500,0.38,945,18,1
Nairobi,Nairobi,MOALP,AgroMOALP,,2001,Maize,2660,0.9,2394,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,2006,Maize,2137,0.82,1757.7,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,2007,Maize,1365,1.53,2093.9,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,2008,Maize,1682,0.78,1309.77,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,2009,Maize,1053,0.55,577.8,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,2010,Maize,723,1.71,1237,18,1
Nairobi,Nairobi,MoALF,Spreadsheet,,2011,Maize,858.5,0.79,676.89,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,1018,1.35,1374.3,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,1017,1.31,1336.34,18,1
Nairobi,Nairobi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,913,1.35,1232.55,18,1
North Eastern,Garissa,MoALF,Spreadsheet,,1982,Maize,62.42,0.9,56.18,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1983,Maize,97.5,0.9,87.75,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1984,Maize,200,1.8,360,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1985,Maize,225.5,1.08,243.6,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1986,Maize,371.4,0.9,334.65,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1987,Maize,93,0.3,27.45,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1988,Maize,300,0.8,240.05,19,0
North Eastern,Garissa,MoALF,Spreadsheet,,1989,Maize,65,0.69,45,19,0
North Eastern,Garissa,MOA,AgroMOA,,1991,Maize,210,1.07,224.82,19,0
North Eastern,Garissa,MOA,AgroMOA,,1992,Maize,180,1.8,324.72,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,1994,Maize,100,2,200,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,1995,Maize,120,1.63,195,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,1996,Maize,100,1,100,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,1997,Maize,390,1.74,676.98,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,1998,Maize,660,1.61,1060,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,1999,Maize,380,1.21,460,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,2000,Maize,380,0.6,229.86,19,0
North Eastern,Garissa,MOALP,AgroMOALP,,2001,Maize,180,0.51,92.52,19,0
