"","Admin1","county","Source","SourceDoc","Admin0","Admin2","Year","Crop","Season","Area","Yield","MT","ID","west1"
"251","Coast","Lamu","MOA","AgroMOA","","Lamu","1973","Maize","",936,0.45,421,9,0
"252","Coast","Lamu","MOA","AgroMOA","","Lamu","1976","Maize","",2201,1.5,3300,9,0
"253","Coast","Lamu","MOA","AgroMOA","","Lamu","1977","Maize","",2514,1.18,2956,9,0
"254","Coast","Lamu","MOA","AgroMOA","","Lamu","1978","Maize","",1798,1.5,2700,9,0
"255","Coast","Lamu","MOA","AgroMOA","","Lamu","1979","Maize","",2053,1.63,3350,9,0
"256","Coast","Lamu","MOA","AgroMOA","","Lamu","1980","Maize","",1591,1.68,2665,9,0
"257","Coast","Lamu","MOA","AgroMOA","","Lamu","1981","Maize","",1790,1.8,3218,9,0
"258","Coast","Lamu","MOA","AgroMOA","","Lamu","1982","Maize","",2960,1.09,3228,9,0
"259","Coast","Lamu","MOA","AgroMOA","","Lamu","1983","Maize","",1412,1.41,1987,9,0
"260","Coast","Lamu","MOA","AgroMOA","","Lamu","1984","Maize","",1520,1.2,1824,9,0
"261","Coast","Lamu","MOA","AgroMOA","","Lamu","1985","Maize","",1687,1.2,2024,9,0
"262","Coast","Lamu","MOA","AgroMOA","","Lamu","1986","Maize","",1819,1.48,2686,9,0
"263","Coast","Lamu","MOA","AgroMOA","","Lamu","1987","Maize","",1450,1.1,1595,9,0
"264","Coast","Lamu","MOA","AgroMOA","","Lamu","1988","Maize","",1620,1.25,2025,9,0
"265","Coast","Lamu","MOA","AgroMOA","","Lamu","1989","Maize","",1641,1.17,1924,9,0
"266","Coast","Lamu","MOA","AgroMOA","","Lamu","1990","Maize","",1547,1.03,1598,9,0
"267","Coast","Lamu","MOA","AgroMOA","","Lamu","1992","Maize","",2157,1.17,2513.07,9,0
"268","Coast","Lamu","MOALP","AgroMOALP","","Lamu","1996","Maize","",3192,0.61,1953,9,0
"269","Coast","Lamu","MOALP","AgroMOALP","","Lamu","1997","Maize","",3484,1,3469.77,9,0
"270","Coast","Lamu","MOALP","AgroMOALP","","Lamu","1998","Maize","",2480,1.17,2911.5,9,0
"271","Coast","Lamu","MOALP","AgroMOALP","","Lamu","1999","Maize","",4604,0.99,4558.77,9,0
"272","Coast","Lamu","MOALP","AgroMOALP","","Lamu","2000","Maize","",6367,0.99,6304.05,9,0
"273","Coast","Lamu","MOALP","AgroMOALP","","Lamu","2001","Maize","",5297,0.99,5244.03,9,0
"274","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2002","Maize","",5133,0.81,4158.51,9,0
"275","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2003","Maize","",5161,0.58,3006.48,9,0
"276","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2004","Maize","",4604,0.99,4559.23,9,0
"277","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2005","Maize","",6901,1.25,8648.33,9,0
"278","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2006","Maize","",9425,1.08,10180.02,9,0
"279","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2007","Maize","",7140,1.28,9139.2,9,0
"280","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2008","Maize","",6646.2,1.55,10301.61,9,0
"281","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2009","Maize","",16039,1.53,24539.67,9,0
"282","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2010","Maize","",12659,1.93,24431.87,9,0
"283","Coast","Lamu","MoALF","Spreadsheet","","Lamu","2011","Maize","",21161.8,0.8,16945,9,0
"284","Coast","Lamu","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Lamu","2012","Maize","",20127,1.08,21737.16,9,0
"285","Coast","Lamu","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Lamu","2013","Maize","",21324,1.75,37231.7,9,0
"286","Coast","Lamu","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Lamu","2014","Maize","",35261,1.12,39351.28,9,0
"287","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1976","Maize","",930,0.9,837,10,0
"288","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1977","Maize","",900,0.9,810,10,0
"289","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1978","Maize","",620,0.9,558,10,0
"290","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1979","Maize","",500,0.9,450,10,0
"291","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1980","Maize","",540,0.9,486,10,0
"292","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1981","Maize","",1020,0.9,918,10,0
"293","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1982","Maize","",1000,0.7,700,10,0
"294","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1983","Maize","",1020,0.8,816,10,0
"295","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1984","Maize","",1480,1.3,1924,10,0
"296","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1985","Maize","",800,1.1,880,10,0
"297","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1986","Maize","",700,1,700,10,0
"298","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1987","Maize","",630,0.94,592,10,0
"299","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1988","Maize","",847,1.18,999,10,0
"300","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1989","Maize","",661,1.22,808,10,0
"301","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1990","Maize","",700,1.07,749,10,0
"302","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1992","Maize","",700,0.98,682.92,10,0
"303","Coast","Mombasa","MOA","AgroMOA","","Mombasa","1993","Maize","",703,0.57,397.89,10,0
"304","Coast","Mombasa","MOALP","AgroMOALP","","Mombasa","1997","Maize","",459,1.19,545.94,10,0
"305","Coast","Mombasa","MOALP","AgroMOALP","","Mombasa","1998","Maize","",183,1.68,308.34,10,0
"306","Coast","Mombasa","MOALP","AgroMOALP","","Mombasa","1999","Maize","",171,0.99,168.48,10,0
"307","Coast","Mombasa","MOALP","AgroMOALP","","Mombasa","2000","Maize","",592,0.99,586.71,10,0
"308","Coast","Mombasa","MOALP","AgroMOALP","","Mombasa","2001","Maize","",729,0.99,721.71,10,0
"309","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2002","Maize","",516,0.81,418,10,0
"310","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2003","Maize","",690,0.65,446.04,10,0
"311","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2004","Maize","",171,0.99,168.5,10,0
"312","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2005","Maize","",759,0.57,429.7,10,0
"313","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2006","Maize","",861,0.48,412.33,10,0
"314","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2007","Maize","",281,1,281,10,0
"315","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2008","Maize","",552.4,1.54,853.31,10,0
"316","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2009","Maize","",1335.5,0.29,382.59,10,0
"317","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2010","Maize","",1188.9,0.45,532.8,10,0
"318","Coast","Mombasa","MoALF","Spreadsheet","","Mombasa","2011","Maize","",1203.3,0.88,1063.31,10,0
"319","Coast","Mombasa","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Mombasa","2012","Maize","",1003,0.54,541.62,10,0
"320","Coast","Mombasa","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Mombasa","2013","Maize","",1001,0.45,450.45,10,0
"321","Coast","Mombasa","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Mombasa","2014","Maize","",653,0.51,334.99,10,0
"322","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1976","Maize","",6955,0.66,4579,11,0
"323","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1977","Maize","",5952,2,11900,11,0
"324","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1978","Maize","",4834,2,9660,11,0
"325","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1979","Maize","",3117,1.44,4499,11,0
"326","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1980","Maize","",4170,1.35,5626,11,0
"327","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1981","Maize","",6509,1.34,8716,11,0
"328","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1982","Maize","",8080,1.1,8888,11,0
"329","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1983","Maize","",3870,1.8,6966,11,0
"330","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1984","Maize","",3511,2.24,7876,11,0
"331","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1985","Maize","",7198,1.8,12956,11,0
"332","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1986","Maize","",7715,1.63,12556,11,0
"333","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1987","Maize","",5187,1.4,7271,11,0
"334","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1988","Maize","",6089,3.34,20308,11,0
"335","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1989","Maize","",4545,2.26,10282,11,0
"336","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1990","Maize","",4109,1.85,7586,11,0
"337","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1991","Maize","",10200,0.9,9180,11,0
"338","Coast","Taita-Taveta","MOA","AgroMOA","","Taita-Taveta","1992","Maize","",8203,1.32,10843.02,11,0
"339","Coast","Taita-Taveta","MOALP","AgroMOALP","","Taita-Taveta","1997","Maize","",6488,1.2,7764.57,11,0
"340","Coast","Taita-Taveta","MOALP","AgroMOALP","","Taita-Taveta","1998","Maize","",3694,1.56,5779.35,11,0
"341","Coast","Taita-Taveta","MOALP","AgroMOALP","","Taita-Taveta","1999","Maize","",6376,0.94,5988.78,11,0
"342","Coast","Taita-Taveta","MOALP","AgroMOALP","","Taita-Taveta","2000","Maize","",8592,0.62,5357.88,11,0
"343","Coast","Taita-Taveta","MOALP","AgroMOALP","","Taita-Taveta","2001","Maize","",7635,0.99,7558.65,11,0
"344","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2002","Maize","",7253,0.81,5875.52,11,0
"345","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2003","Maize","",8718,0.4,3487.4,11,0
"346","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2004","Maize","",13482,0.63,8494.51,11,0
"347","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2005","Maize","",17464,0.22,3797.57,11,0
"348","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2006","Maize","",21445,0.72,15441.94,11,0
"349","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2007","Maize","",17464,1.42,24798.88,11,0
"350","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2008","Maize","",15714.6,0.93,14682.48,11,0
"351","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2009","Maize","",11934,0.53,6287.49,11,0
"352","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2010","Maize","",17076,1,17109.63,11,0
"353","Coast","Taita-Taveta","MoALF","Spreadsheet","","Taita-Taveta","2011","Maize","",16837.5,0.95,15990.93,11,0
"354","Coast","Taita-Taveta","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Taita-Taveta","2012","Maize","",13986,0.45,6293.7,11,0
"355","Coast","Taita-Taveta","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Taita-Taveta","2013","Maize","",15592,1.26,19645.92,11,0
"356","Coast","Taita-Taveta","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Taita-Taveta","2014","Maize","",15592,1.17,18242.64,11,0
"357","Coast","Tana River","MOA","AgroMOA","","Tana River","1978","Maize","",1804,0.05,96,12,0
"358","Coast","Tana River","MOA","AgroMOA","","Tana River","1979","Maize","",976,0.68,666,12,0
"359","Coast","Tana River","MOA","AgroMOA","","Tana River","1980","Maize","",845,1.51,1274,12,0
"360","Coast","Tana River","MOA","AgroMOA","","Tana River","1981","Maize","",1352,1.73,2341,12,0
"361","Coast","Tana River","MOA","AgroMOA","","Tana River","1982","Maize","",2649,1.39,3688,12,0
"362","Coast","Tana River","MOA","AgroMOA","","Tana River","1983","Maize","",1410,2.2,3102,12,0
"363","Coast","Tana River","MOA","AgroMOA","","Tana River","1984","Maize","",5400,1.11,6000,12,0
"364","Coast","Tana River","MOA","AgroMOA","","Tana River","1985","Maize","",2840,1.76,5000,12,0
"365","Coast","Tana River","MOA","AgroMOA","","Tana River","1986","Maize","",3912,1.04,4049,12,0
"366","Coast","Tana River","MOA","AgroMOA","","Tana River","1987","Maize","",3016,1.03,3100,12,0
"367","Coast","Tana River","MOA","AgroMOA","","Tana River","1988","Maize","",3209,1.4,4493,12,0
"368","Coast","Tana River","MOA","AgroMOA","","Tana River","1989","Maize","",4072,1.05,4261,12,0
"369","Coast","Tana River","MOA","AgroMOA","","Tana River","1990","Maize","",2620,0.73,1925,12,0
"370","Coast","Tana River","MOA","AgroMOA","","Tana River","1992","Maize","",2650,1.19,3158.91,12,0
"371","Coast","Tana River","MOALP","AgroMOALP","","Tana River","1996","Maize","",660,0.6,396,12,0
"372","Coast","Tana River","MOALP","AgroMOALP","","Tana River","1997","Maize","",1076,1.4,1504.89,12,0
"373","Coast","Tana River","MOALP","AgroMOALP","","Tana River","1998","Maize","",762,1.36,1035.99,12,0
"374","Coast","Tana River","MOALP","AgroMOALP","","Tana River","1999","Maize","",578,0.99,572.22,12,0
"375","Coast","Tana River","MOALP","AgroMOALP","","Tana River","2000","Maize","",862,0.99,853.38,12,0
"376","Coast","Tana River","MOALP","AgroMOALP","","Tana River","2001","Maize","",840,0.99,831.6,12,0
"377","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2002","Maize","",807,0.81,653.74,12,0
"378","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2003","Maize","",1518,1.4,2125.21,12,0
"379","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2004","Maize","",1328,0.61,806,12,0
"380","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2005","Maize","",1624,0.7,1141.58,12,0
"381","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2006","Maize","",1372,0.72,988.3,12,0
"382","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2007","Maize","",976,0.7,683.2,12,0
"383","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2008","Maize","",1363.6,1.74,2378.62,12,0
"384","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2009","Maize","",8164,1.48,12083,12,0
"385","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2010","Maize","",7086,1.38,9755,12,0
"386","Coast","Tana River","MoALF","Spreadsheet","","Tana River","2011","Maize","",8222,1.48,12201.21,12,0
"387","Coast","Tana River","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Tana River","2012","Maize","",6269,0.99,6206.31,12,0
"388","Coast","Tana River","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Tana River","2013","Maize","",8290,1.28,10594.62,12,0
"389","Coast","Tana River","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Tana River","2014","Maize","",9582,1.32,12676.99,12,0
"511","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1975","Maize","",957,1.19,1142,13,0
"512","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1976","Maize","",1142,0.71,816,13,0
"513","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1977","Maize","",758,1.07,810,13,0
"514","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1978","Maize","",641,1,641,13,0
"515","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1979","Maize","",359,1.21,433,13,0
"516","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1980","Maize","",300,1.2,360,13,0
"517","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1981","Maize","",739,1.32,972,13,0
"518","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1982","Maize","",815,0.86,704,13,0
"519","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1983","Maize","",653,0.99,647,13,0
"520","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1984","Maize","",413,1.43,590,13,0
"521","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1985","Maize","",689,1.25,861,13,0
"522","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1986","Maize","",749,0.9,674,13,0
"523","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1987","Maize","",525,1,525,13,0
"524","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1988","Maize","",313,3.83,1200,13,0
"525","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1989","Maize","",650,1.2,780,13,0
"526","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1990","Maize","",431,1.33,572,13,0
"527","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","1991","Maize","",202,1.91,385.82,13,0
"528","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1992","Maize","",720,1.6,1150.02,13,0
"529","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","1993","Maize","",485,0.72,347,13,0
"530","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","1994","Maize","",730,0.54,394,13,0
"531","Eastern","Isiolo","MOA","AgroMOA","","Isiolo","1995","Maize","",1655,0.62,1032.84,13,0
"532","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","1996","Maize","",1460,0.05,66,13,0
"533","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","1997","Maize","",1850,0.68,1255.5,13,0
"534","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","1998","Maize","",1650,0.27,438.3,13,0
"535","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","1999","Maize","",1100,0.14,154.8,13,0
"536","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","2000","Maize","",1181,0.16,192.78,13,0
"537","Eastern","Isiolo","MOALP","AgroMOALP","","Isiolo","2001","Maize","",1751,0.91,1599.93,13,0
"538","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2002","Maize","",1148,0.75,857.97,13,0
"539","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2003","Maize","",2226,1.34,2992,13,0
"425","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2004","Maize","",1100,0.14,154.82,13,0
"426","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2005","Maize","",956,0.25,235.91,13,0
"429","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2006","Maize","",700,0.68,477.05,13,0
"430","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2007","Maize","",700,0.8,560,13,0
"427","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2008","Maize","",1136.4,0.66,750.02,13,0
"428","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2009","Maize","",577,0.42,240.77,13,0
"465","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2010","Maize","",555,0.36,200.93,13,0
"466","Eastern","Isiolo","MoALF","Spreadsheet","","Isiolo","2011","Maize","",824,0.35,288.09,13,0
"467","Eastern","Isiolo","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Isiolo","2012","Maize","",987,1.02,1003.78,13,0
"468","Eastern","Isiolo","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Isiolo","2013","Maize","",1015,0.03,274,13,0
"469","Eastern","Isiolo","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Isiolo","2014","Maize","",1385,0.49,673.11,13,0
"470","Eastern","Kitui","MOA","AgroMOA","","Kitui","1970","Maize","",17725,0.48,8479,14,0
"431","Eastern","Kitui","MOA","AgroMOA","","Kitui","1971","Maize","",19019,0.48,9097,14,0
"432","Eastern","Kitui","MOA","AgroMOA","","Kitui","1972","Maize","",48383,0.48,23142,14,0
"433","Eastern","Kitui","MOA","AgroMOA","","Kitui","1973","Maize","",51915,0.48,24830,14,0
"434","Eastern","Kitui","MOA","AgroMOA","","Kitui","1974","Maize","",60600,0.48,28985,14,0
"435","Eastern","Kitui","MOA","AgroMOA","","Kitui","1975","Maize","",25000,0.23,5625,14,0
"436","Eastern","Kitui","MOA","AgroMOA","","Kitui","1976","Maize","",24000,0.42,10000,14,0
"437","Eastern","Kitui","MOA","AgroMOA","","Kitui","1977","Maize","",25000,0.16,3960,14,0
"438","Eastern","Kitui","MOA","AgroMOA","","Kitui","1978","Maize","",30000,0.35,10500,14,0
"439","Eastern","Kitui","MOA","AgroMOA","","Kitui","1979","Maize","",40000,0.47,18600,14,0
"440","Eastern","Kitui","MOA","AgroMOA","","Kitui","1980","Maize","",41000,0.24,10000,14,0
"441","Eastern","Kitui","MOA","AgroMOA","","Kitui","1981","Maize","",65900,0.9,59310,14,0
"442","Eastern","Kitui","MOA","AgroMOA","","Kitui","1982","Maize","",64060,0.9,57623,14,0
"443","Eastern","Kitui","MOA","AgroMOA","","Kitui","1983","Maize","",45163,0.72,32517,14,0
"444","Eastern","Kitui","MOA","AgroMOA","","Kitui","1984","Maize","",45690,0.58,26728,14,0
"445","Eastern","Kitui","MOA","AgroMOA","","Kitui","1985","Maize","",53670,0.31,16665,14,0
"446","Eastern","Kitui","MOA","AgroMOA","","Kitui","1986","Maize","",60530,0.83,49975,14,0
"447","Eastern","Kitui","MOA","AgroMOA","","Kitui","1987","Maize","",59036,0.02,1056,14,0
"448","Eastern","Kitui","MOA","AgroMOA","","Kitui","1988","Maize","",54991,1.8,98827,14,0
"449","Eastern","Kitui","MOA","AgroMOA","","Kitui","1989","Maize","",55958,1.27,70827,14,0
"450","Eastern","Kitui","MOA","AgroMOA","","Kitui","1990","Maize","",51151,1.13,57677,14,0
"451","Eastern","Kitui","MOA","AgroMOA","","Kitui","1991","Maize","",50990,0.55,28291.5,14,0
"452","Eastern","Kitui","MOA","AgroMOA","","Kitui","1992","Maize","",64900,0.75,48955.05,14,0
"453","Eastern","Kitui","MOA","AgroMOA","","Kitui","1993","Maize","",62000,0.79,48833.1,14,0
"454","Eastern","Kitui","MOA","AgroMOA","","Kitui","1994","Maize","",56000,1.08,60480,14,0
"455","Eastern","Kitui","MOA","AgroMOA","","Kitui","1995","Maize","",69000,0.33,22860,14,0
"456","Eastern","Kitui","MOALP","AgroMOALP","","Kitui","1997","Maize","",61700,0.36,22212,14,0
"457","Eastern","Kitui","MOALP","AgroMOALP","","Kitui","1998","Maize","",54000,0.16,8640,14,0
"458","Eastern","Kitui","MOALP","AgroMOALP","","Kitui","1999","Maize","",58000,0.37,21600,14,0
"459","Eastern","Kitui","MOALP","AgroMOALP","","Kitui","2000","Maize","",62000,0.33,20160,14,0
"460","Eastern","Kitui","MOALP","AgroMOALP","","Kitui","2001","Maize","",64600,0.05,3168.72,14,0
"461","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2002","Maize","",74620.03,0.76,56995.14,14,0
"462","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2003","Maize","",77939,0.43,33632.11,14,0
"463","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2004","Maize","",79602.16,0.35,28158.78,14,0
"464","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2005","Maize","",43720.52,0.19,8462.65,14,0
"505","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2006","Maize","",89713.19,0.27,24519.44,14,0
"506","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2007","Maize","",40583.2,1.35,54891,14,0
"507","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2008","Maize","",39361.37,0.73,28736.6,14,0
"508","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2009","Maize","",95863.38,0.97,92841.48,14,0
"509","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2010","Maize","",65485.4,0.52,33856.2,14,0
"510","Eastern","Kitui","MoALF","Spreadsheet","","Kitui","2011","Maize","",67033.9,0.42,28089.9,14,0
"471","Eastern","Kitui","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Kitui","2012","Maize","",77210,0.74,56980.98,14,0
"472","Eastern","Kitui","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Kitui","2013","Maize","",93600,0.41,38750.4,14,0
"473","Eastern","Kitui","Ministry of Agriculture, Livestock and Fisheries","ERA2015","","Kitui","2014","Maize","",84763,0.37,31277.55,14,0
"474","Eastern","Machakos","MOA","AgroMOA","","Machakos","1970","Maize","",137491,0.85,117209,15,0
"475","Eastern","Machakos","MOA","AgroMOA","","Machakos","1971","Maize","",146000,0.27,39199,15,0
"476","Eastern","Machakos","MOA","AgroMOA","","Machakos","1972","Maize","",129574,0.85,110420,15,0
"477","Eastern","Machakos","MOA","AgroMOA","","Machakos","1973","Maize","",111597,1.06,118242,15,0
"478","Eastern","Machakos","MOA","AgroMOA","","Machakos","1974","Maize","",114511,1.05,120719,15,0
"479","Eastern","Machakos","MOA","AgroMOA","","Machakos","1975","Maize","",110017,0.44,48712,15,0
"480","Eastern","Machakos","MOA","AgroMOA","","Machakos","1976","Maize","",137115,0.94,128557,15,0
"481","Eastern","Machakos","MOA","AgroMOA","","Machakos","1977","Maize","",156119,0.81,126923,15,0
"482","Eastern","Machakos","MOA","AgroMOA","","Machakos","1978","Maize","",128440,1.39,179020,15,0
"483","Eastern","Machakos","MOA","AgroMOA","","Machakos","1979","Maize","",158000,0.9,142200,15,0
"484","Eastern","Machakos","MOA","AgroMOA","","Machakos","1980","Maize","",150000,0.51,76650,15,0
"485","Eastern","Machakos","MOA","AgroMOA","","Machakos","1981","Maize","",137552,1,137355,15,0
"486","Eastern","Machakos","MOA","AgroMOA","","Machakos","1982","Maize","",154443,1.17,180698,15,0
"487","Eastern","Machakos","MOA","AgroMOA","","Machakos","1983","Maize","",135491,0.9,121942,15,0
"488","Eastern","Machakos","MOA","AgroMOA","","Machakos","1984","Maize","",106000,0.36,38380,15,0
"489","Eastern","Machakos","MOA","AgroMOA","","Machakos","1985","Maize","",230000,0.76,174000,15,0
"490","Eastern","Machakos","MOA","AgroMOA","","Machakos","1986","Maize","",178853,1,178783,15,0
"491","Eastern","Machakos","MOA","AgroMOA","","Machakos","1987","Maize","",178000,1.02,182010,15,0
"492","Eastern","Machakos","MOA","AgroMOA","","Machakos","1988","Maize","",172000,1.85,319000,15,0
"493","Eastern","Machakos","MOA","AgroMOA","","Machakos","1989","Maize","",172000,1.33,228143,15,0
"494","Eastern","Machakos","MOA","AgroMOA","","Machakos","1990","Maize","",256962,0.99,254034,15,0
"495","Eastern","Machakos","MOA","AgroMOA","","Machakos","1992","Maize","",121476,0.97,117972.99,15,0
"496","Eastern","Machakos","MOA","AgroMOA","","Machakos","1993","Maize","",123000,0.9,110589.3,15,0
"497","Eastern","Machakos","MOALP","AgroMOALP","","Machakos","1994","Maize","",148981,0.25,37245,15,0
"498","Eastern","Machakos","MOA","AgroMOA","","Machakos","1995","Maize","",145857,0.58,84350.7,15,0
"499","Eastern","Machakos","MOALP","AgroMOALP","","Machakos","1997","Maize","",163746,0.5,81088.56,15,0
"500","Eastern","Machakos","MOALP","AgroMOALP","","Machakos","1998","Maize","",153000,0.18,27000,15,0
