"","ID1","Year","code","ADM2_NAME","ASAL","MaxTemp_OctMar","AvgTemp_OctMar","CumDD_OctMar","HeatWDays_OctMar","SDtemp_OctMar","MaxTemp_MarSep","AvgTemp_MarSep","CumDD_MarSep","HeatWDays_MarSep","SDtemp_MarSep","PrecCoefVar_OND","DrSpell10_OND","DrSpell20_OND","DrySpell_OND","MaxRain_OND","SeasRain_OND","PrecStDev_OND","Prec2Months_OND","PrecCoefVar_MAM","DrSpell10_MAM","DrSpell20_MAM","DrySpell_MAM","MaxRain_MAM","SeasRain_MAM","PrecStDev_MAM","Prec2Months_MAM","Admin1","county","Admin2","Area","Yield","MT","west1","AprilP","AugustP","DecemberP","FebruaryP","JanuaryP","JulyP","JuneP","MarchP","MayP","NovemberP","OctoberP","SeptemberP","AprilT","AugustT","DecemberT","FebruaryT","JanuaryT","JulyT","JuneT","MarchT","MayT","NovemberT","OctoberT","SeptemberT","MeanPrec","MeanTemp","MaxTemp_OctMar_L1","AvgTemp_OctMar_L1","CumDD_OctMar_L1","HeatWDays_OctMar_L1","SDtemp_OctMar_L1","MaxTemp_MarSep_L1","AvgTemp_MarSep_L1","CumDD_MarSep_L1","HeatWDays_MarSep_L1","SDtemp_MarSep_L1","PrecCoefVar_OND_L1","DrSpell10_OND_L1","DrSpell20_OND_L1","DrySpell_OND_L1","MaxRain_OND_L1","SeasRain_OND_L1","PrecStDev_OND_L1","Prec2Months_OND_L1","PrecCoefVar_MAM_L1","DrSpell10_MAM_L1","DrSpell20_MAM_L1","DrySpell_MAM_L1","MaxRain_MAM_L1","SeasRain_MAM_L1","PrecStDev_MAM_L1","Prec2Months_MAM_L1","Area_L1","Yield_L1","MT_L1","AprilP_L1","AugustP_L1","DecemberP_L1","FebruaryP_L1","JanuaryP_L1","JulyP_L1","JuneP_L1","MarchP_L1","MayP_L1","NovemberP_L1","OctoberP_L1","SeptemberP_L1","AprilT_L1","AugustT_L1","DecemberT_L1","FebruaryT_L1","JanuaryT_L1","JulyT_L1","JuneT_L1","MarchT_L1","MayT_L1","NovemberT_L1","OctoberT_L1","SeptemberT_L1","MeanPrec_L1","MeanTemp_L1","MaxTemp_OctMar_Lead1","AvgTemp_OctMar_Lead1","CumDD_OctMar_Lead1","HeatWDays_OctMar_Lead1","SDtemp_OctMar_Lead1"
"1-1991","1","1991",51333,"Kiambu",0,NA,NA,NA,-0.473105123319555,NA,0.562944665739602,0.196183009814658,0.720987271070276,-0.484984197396098,-1.20755578982495,0.42681969218845,0.958532518767727,0.13895055712502,-0.0943226226403119,1.04372045291184,-0.143324873892969,0.551306119190005,0.0586088633689169,2.0136171257872,0.392234420529975,-0.177910868627258,0.254026217368056,4.42261681586082,1.19521425409303,3.33701426780472,-0.771768568140223,"Central","Kiambu","Kiambu",0.0037797889119137,-0.372277226228603,-0.236788366199532,1,-0.451690121270619,0.337254700174031,-0.428027910556053,-0.960607980360491,-0.793504225195853,0.804998643480907,2.40222220713064,-1.00899925297488,3.23981929540792,-0.174389492528935,0.398959843263434,0.414299573255752,-0.0563940153699364,0.601138921924534,-0.0712545842414862,-0.342213128027528,0.021458125159896,0.35143980052085,0.232053818338695,-0.241944786837373,0.028468906916514,-0.280857588175389,0.00571750061572523,0.30257221615132,0.692969825295244,0.073193725002962,NA,NA,NA,-0.473105123319555,NA,-1.35738543597378,-1.15513607789056,-0.618117739623984,-0.484984197396098,-0.30652162312465,-0.234599150218593,-0.184291389624229,-0.292713102573013,-0.325428121640461,1.02467356000887,1.25618370433766,1.59829194501739,0.711270561385844,0.137275189663906,1.03694560772159,-0.177910868627258,-0.30700461891195,-0.381716428605747,-0.618614139771315,-0.407539190056082,-0.610917232159263,-0.248708125084501,-0.372277226228603,-0.391027646281732,-0.498676386355197,-0.0748110830242066,1.59899002742985,-0.785703650772945,-0.455281456300294,-0.125317807182793,0.0844481683655057,-0.635817127821446,-0.447235850489575,1.14270077769435,0.000772296476608655,-0.174392200647797,-1.16493923178468,-1.04513202331672,-0.711525490373221,-0.966851292581806,-0.925449355196984,-1.02968041554777,-1.08776225513066,-1.32286475895472,-1.08465967110262,-0.673922919692265,-0.625477109343204,-0.840829767120273,-0.0618805613728626,-1.06268099605433,-0.400743100001,-0.172654241263212,0.161259440028167,-0.473105123319555,-0.821149218620354
"1-1992","1","1992",51333,"Kiambu",0,-0.400743100001,-0.172654241263212,0.161259440028167,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,NA,-2.05436687608379,-1.3718722518181,NA,NA,NA,NA,NA,NA,-1.97170659917261,-1.28353080769998,NA,NA,NA,NA,NA,"Central","Kiambu","Kiambu",-0.222623471869118,-0.282873583491538,-0.342138030490859,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473105123319555,NA,0.562944665739602,0.196183009814658,0.720987271070276,-0.484984197396098,-1.20755578982495,0.42681969218845,0.958532518767727,0.13895055712502,-0.0943226226403119,1.04372045291184,-0.143324873892969,0.551306119190005,0.0586088633689169,2.0136171257872,0.392234420529975,-0.177910868627258,0.254026217368056,4.42261681586082,1.19521425409303,3.33701426780472,-0.771768568140223,0.0037797889119137,-0.372277226228603,-0.236788366199532,-0.451690121270619,0.337254700174031,-0.428027910556053,-0.960607980360491,-0.793504225195853,0.804998643480907,2.40222220713064,-1.00899925297488,3.23981929540792,-0.174389492528935,0.398959843263434,0.414299573255752,-0.0563940153699364,0.601138921924534,-0.0712545842414862,-0.342213128027528,0.021458125159896,0.35143980052085,0.232053818338695,-0.241944786837373,0.028468906916514,-0.280857588175389,0.00571750061572523,0.30257221615132,0.692969825295244,0.073193725002962,-0.763610089668058,-0.65166089561991,-0.42055915271723,-0.473105123319555,-0.575840058985214
"1-1993","1","1993",51333,"Kiambu",0,-0.763610089668058,-0.65166089561991,-0.42055915271723,-0.473105123319555,-0.575840058985214,NA,NA,NA,-0.484984197396098,NA,-1.68972060351409,-1.43100838059727,-1.3718722518181,-1.4809556166412,-0.435588229218377,0.944017868774243,-0.233933250180536,0.61508883746756,-1.73906674645939,-1.75680287010874,-1.28353080769998,-1.81292949524249,-0.311835217777142,1.69076364098585,0.11424284915403,1.94929986553768,"Central","Kiambu","Kiambu",-0.243347080335262,-0.931049993335261,-0.581789292362335,1,1.54616587012562,0.218844992358445,1.06284143130365,0.346404373466442,1.09314465754968,-0.380404575913163,-0.0528054897960051,2.02282949161488,0.751657224526502,0.82347023065789,0.221389721047688,-0.182882947386791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02910505140785,NA,-0.400743100001,-0.172654241263212,0.161259440028167,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,NA,-2.05436687608379,-1.3718722518181,NA,NA,NA,NA,NA,NA,-1.97170659917261,-1.28353080769998,NA,NA,NA,NA,NA,-0.222623471869118,-0.282873583491538,-0.342138030490859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16371666170331,0.175714234632567,0.510079982376455,-0.473105123319555,-0.821149218620354
"1-1994","1","1994",51333,"Kiambu",0,0.16371666170331,0.175714234632567,0.510079982376455,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,0.234098876895531,-1.68972060351409,-1.01543605027292,-0.940208592120063,-1.12750014758215,-0.702244729859875,0.538621297086178,-0.233933250180536,0.294941099282415,-1.47101789844177,-1.21954354744906,-1.06240681988544,-1.63576186273302,-0.469067942141502,1.06654787025588,-0.161994701016029,1.25227740962019,"Central","Kiambu","Kiambu",-0.211123166197364,0.298250094299387,-0.125760509092659,1,1.08006212048661,1.09744502435009,0.700705976025426,1.57073468057926,1.11692594598765,0.597428037553253,0.990840250564162,1.19255446760487,0.433929377790792,-0.269524423764967,0.98278888145763,1.63696710367081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30970236386345,NA,-0.763610089668058,-0.65166089561991,-0.42055915271723,-0.473105123319555,-0.575840058985214,NA,NA,NA,-0.484984197396098,NA,-1.68972060351409,-1.43100838059727,-1.3718722518181,-1.4809556166412,-0.435588229218377,0.944017868774243,-0.233933250180536,0.61508883746756,-1.73906674645939,-1.75680287010874,-1.28353080769998,-1.81292949524249,-0.311835217777142,1.69076364098585,0.11424284915403,1.94929986553768,-0.243347080335262,-0.931049993335261,-0.581789292362335,1.54616587012562,0.218844992358445,1.06284143130365,0.346404373466442,1.09314465754968,-0.380404575913163,-0.0528054897960051,2.02282949161488,0.751657224526502,0.82347023065789,0.221389721047688,-0.182882947386791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02910505140785,NA,NA,NA,NA,-0.473105123319555,NA
"1-1995","1","1995",51333,"Kiambu",0,NA,NA,NA,-0.473105123319555,NA,-0.468343722217585,-0.59483304152498,-0.0676746910163259,-0.484984197396098,-1.02734895648489,-0.234599150218593,-1.32711529801618,-0.724376762271046,-1.10031126534684,0.22470405808438,-0.196749228301474,-0.0158112031331637,-0.0870377471359134,-0.264798082362514,0.0698788269341674,-0.620158844256347,-0.557992098300373,0.35640386077139,0.394541728386395,0.513252643844115,0.219030980575829,"Central","Kiambu","Kiambu",-0.32076517816567,-0.171119030070206,-0.372466165032316,1,0.0407259368157547,-0.0606019180863364,-0.296342290454881,1.25908696604145,0.715286407924177,-0.152827164594892,0.680077250953194,0.371112156616233,0.44946273918676,0.0877600957659092,-0.21984512809447,0.165237668911942,-1.07256046375012,-0.205197867581387,-0.754210217448671,-0.927811407297163,-0.79632560787559,-0.296841117225646,-0.400358050198705,-1.08641351505405,-0.67455966867452,-0.761270771140459,-0.490221121494863,-0.228292990367634,0.351600659675692,-0.682992535925631,0.16371666170331,0.175714234632567,0.510079982376455,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,0.234098876895531,-1.68972060351409,-1.01543605027292,-0.940208592120063,-1.12750014758215,-0.702244729859875,0.538621297086178,-0.233933250180536,0.294941099282415,-1.47101789844177,-1.21954354744906,-1.06240681988544,-1.63576186273302,-0.469067942141502,1.06654787025588,-0.161994701016029,1.25227740962019,-0.211123166197364,0.298250094299387,-0.125760509092659,1.08006212048661,1.09744502435009,0.700705976025426,1.57073468057926,1.11692594598765,0.597428037553253,0.990840250564162,1.19255446760487,0.433929377790792,-0.269524423764967,0.98278888145763,1.63696710367081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30970236386345,NA,NA,NA,NA,-0.473105123319555,NA
"1-1996","1","1996",51333,"Kiambu",0,NA,NA,NA,-0.473105123319555,NA,0.136204643136628,0.196183009814658,0.741708733132212,-0.484984197396098,-1.20755578982495,-0.102315381737185,0.231280940700119,0.13895055712502,-0.55653362064061,1.93892441935115,1.51178257640972,1.99091162970266,1.98086931710719,0.00325076565509957,1.03694560772159,-1.06240681988544,-0.646575914555111,1.00717263661277,0.634964057042107,1.06572774418423,0.813287305172153,"Central","Kiambu","Kiambu",-0.575443626575752,-0.159943574728073,-0.550965743047532,1,0.997366293937756,-0.517663390254496,-4.96452272423012e-05,-0.14650782809846,-0.272958244942533,-0.425419888042051,-0.609589197432322,0.424108434744532,0.159977367716447,2.13210406254909,1.22762041360358,-0.508361572381541,-0.0871869380481242,0.332359992089226,0.270223232362104,0.0481857248188957,0.23666437069555,0.35143980052085,0.369534659325086,-0.00549354293670465,0.233518908130565,0.0685338176173878,0.0508028298985066,0.0983932905671064,0.382131973466197,0.191248120169028,NA,NA,NA,-0.473105123319555,NA,-0.468343722217585,-0.59483304152498,-0.0676746910163259,-0.484984197396098,-1.02734895648489,-0.234599150218593,-1.32711529801618,-0.724376762271046,-1.10031126534684,0.22470405808438,-0.196749228301474,-0.0158112031331637,-0.0870377471359134,-0.264798082362514,0.0698788269341674,-0.620158844256347,-0.557992098300373,0.35640386077139,0.394541728386395,0.513252643844115,0.219030980575829,-0.32076517816567,-0.171119030070206,-0.372466165032316,0.0407259368157547,-0.0606019180863364,-0.296342290454881,1.25908696604145,0.715286407924177,-0.152827164594892,0.680077250953194,0.371112156616233,0.44946273918676,0.0877600957659092,-0.21984512809447,0.165237668911942,-1.07256046375012,-0.205197867581387,-0.754210217448671,-0.927811407297163,-0.79632560787559,-0.296841117225646,-0.400358050198705,-1.08641351505405,-0.67455966867452,-0.761270771140459,-0.490221121494863,-0.228292990367634,0.351600659675692,-0.682992535925631,0.204035216110761,0.524082710528347,0.97932344275809,-0.1921649621161,-0.821149218620354
"1-1997","1","1997",51333,"Kiambu",0,0.204035216110761,0.524082710528347,0.97932344275809,-0.1921649621161,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-0.102315381737185,0.439067105862293,0.786446046672071,0.0552162296539018,0.783412916571328,0.689466533063132,0.987550213284751,0.687912142719975,0.807397309707939,1.03694560772159,0.485461094816376,1.00698865553333,-0.656873696243377,-1.1509253506176,-0.837242045876173,-0.920332649289304,"Central","Kiambu","Kiambu",-0.504856537377439,-0.00348719993820873,-0.464450237003975,1,-0.900878815479181,-0.71659169938468,0.366788867911739,-0.849305225168416,-0.579472629254132,-0.700513462163038,-0.87114805543822,-0.774932357908231,-1.07845517267118,1.65220118720288,-0.690674997605919,-0.794216712594322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.765554650639742,NA,NA,NA,NA,-0.473105123319555,NA,0.136204643136628,0.196183009814658,0.741708733132212,-0.484984197396098,-1.20755578982495,-0.102315381737185,0.231280940700119,0.13895055712502,-0.55653362064061,1.93892441935115,1.51178257640972,1.99091162970266,1.98086931710719,0.00325076565509957,1.03694560772159,-1.06240681988544,-0.646575914555111,1.00717263661277,0.634964057042107,1.06572774418423,0.813287305172153,-0.575443626575752,-0.159943574728073,-0.550965743047532,0.997366293937756,-0.517663390254496,-4.96452272423012e-05,-0.14650782809846,-0.272958244942533,-0.425419888042051,-0.609589197432322,0.424108434744532,0.159977367716447,2.13210406254909,1.22762041360358,-0.508361572381541,-0.0871869380481242,0.332359992089226,0.270223232362104,0.0481857248188957,0.23666437069555,0.35143980052085,0.369534659325086,-0.00549354293670465,0.233518908130565,0.0685338176173878,0.0508028298985066,0.0983932905671064,0.382131973466197,0.191248120169028,NA,NA,NA,-0.473105123319555,-1.06645837825549
"1-1998","1","1998",51333,"Kiambu",0,NA,NA,NA,-0.473105123319555,-1.06645837825549,NA,NA,NA,-0.484984197396098,NA,0.42681969218845,0.54296018844338,1.43394153621912,0.136782876359837,1.53259070408792,0.691561605785034,1.51104312619844,1.16607271305659,0.539348461690326,0.714590014125782,1.36995704607455,1.31703201242491,-0.761695512486284,-1.11195781722692,-0.86793510700618,-0.948258228452665,"Central","Kiambu","Kiambu",-0.490646886509833,-0.897523627308862,-0.662157854532128,1,-0.603925620144651,-0.737905446791485,-0.446840141999078,-0.960607980360491,-0.764438205993891,-0.62798879262205,-0.863378980447946,-1.17902897863651,-0.969721642899408,1.84247104967495,0.000772296476608655,-0.516852319120535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745491215863124,NA,0.204035216110761,0.524082710528347,0.97932344275809,-0.1921649621161,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-0.102315381737185,0.439067105862293,0.786446046672071,0.0552162296539018,0.783412916571328,0.689466533063132,0.987550213284751,0.687912142719975,0.807397309707939,1.03694560772159,0.485461094816376,1.00698865553333,-0.656873696243377,-1.1509253506176,-0.837242045876173,-0.920332649289304,-0.504856537377439,-0.00348719993820873,-0.464450237003975,-0.900878815479181,-0.71659169938468,0.366788867911739,-0.849305225168416,-0.579472629254132,-0.700513462163038,-0.87114805543822,-0.774932357908231,-1.07845517267118,1.65220118720288,-0.690674997605919,-0.794216712594322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.765554650639742,NA,-0.36042454559355,-0.216200300750185,0.0852171030228394,-0.473105123319555,-0.575840058985214
"1-1999","1","1999",51333,"Kiambu",0,-0.36042454559355,-0.216200300750185,0.0852171030228394,-0.473105123319555,-0.575840058985214,0.0650813060361329,0.426896024788719,0.522809077515524,0.0675131430223885,-0.126314789784589,-0.102315381737185,-0.0803983070431418,-0.292713102573013,0.5174272276542,-0.924458480394456,-0.463871000343997,-0.713801753684756,-0.0279546881575388,-0.532846930380127,-0.467380495725511,0.264337107001831,-0.0264892007719469,-0.55205188000047,-0.204676002055212,-0.468925312316095,-0.358469996522479,"Central","Kiambu","Kiambu",-0.578325908698999,-0.808119984571796,-0.677945720154845,1,-0.0513671427500176,-0.131647742775688,-0.997097911707549,-0.404094204400118,-0.888629378947729,0.239806391195971,0.369314251342226,-0.66010708863025,0.0286498577323541,0.0179944795261521,-0.0126799855094327,0.318071110213825,0.621050283550185,0.197970527171573,0.697070503116594,0.672823889373173,0.753159359981121,0.295067546803764,0.342038491127809,0.670081439636635,0.409276052028324,0.723642703478847,0.772168098422997,0.30257221615132,-0.26978426956535,0.561364602311293,NA,NA,NA,-0.473105123319555,-1.06645837825549,NA,NA,NA,-0.484984197396098,NA,0.42681969218845,0.54296018844338,1.43394153621912,0.136782876359837,1.53259070408792,0.691561605785034,1.51104312619844,1.16607271305659,0.539348461690326,0.714590014125782,1.36995704607455,1.31703201242491,-0.761695512486284,-1.11195781722692,-0.86793510700618,-0.948258228452665,-0.490646886509833,-0.897523627308862,-0.662157854532128,-0.603925620144651,-0.737905446791485,-0.446840141999078,-0.960607980360491,-0.764438205993891,-0.62798879262205,-0.863378980447946,-1.17902897863651,-0.969721642899408,1.84247104967495,0.000772296476608655,-0.516852319120535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745491215863124,NA,0.405627988148015,0.567628770015321,0.947120460182881,-0.36775256286826,-0.330530899350074
"1-2000","1","2000",51333,"Kiambu",0,0.405627988148015,0.567628770015321,0.947120460182881,-0.36775256286826,-0.330530899350074,-1.14401542467229,-0.9903410671948,-0.461382470193102,-0.484984197396098,-1.38776262316501,-1.29286929806986,-0.911542967691837,-0.292713102573013,-1.12750014758215,-0.302259978897628,1.36827009495943,-0.103060021952112,1.50545679602539,-1.20296905042416,-1.00463981838519,-0.841282832070892,-1.07473102645301,-0.635035817859438,0.73789716411183,-0.346153067796068,0.41786110421896,"Central","Kiambu","Kiambu",-0.576135374285331,-0.841646350598196,-0.683914562196622,1,0.472999575593869,1.10928599513165,0.491419901221777,0.152419571560255,0.493327715836467,0.724971421918438,1.12550421706225,0.256286887338252,0.856154383008468,1.29068844850596,1.36752414625841,1.43035893302197,-1.13414630910649,-0.843547825940242,-1.05300330697681,-1.39629003071287,-1.26977934805403,-0.635074639528165,-0.702815900368767,-1.22152851156871,-0.96748824183745,-1.46005358272602,-1.5722690242816,-1.29002340340554,1.22159771549656,-1.17435407256277,-0.36042454559355,-0.216200300750185,0.0852171030228394,-0.473105123319555,-0.575840058985214,0.0650813060361329,0.426896024788719,0.522809077515524,0.0675131430223885,-0.126314789784589,-0.102315381737185,-0.0803983070431418,-0.292713102573013,0.5174272276542,-0.924458480394456,-0.463871000343997,-0.713801753684756,-0.0279546881575388,-0.532846930380127,-0.467380495725511,0.264337107001831,-0.0264892007719469,-0.55205188000047,-0.204676002055212,-0.468925312316095,-0.358469996522479,-0.578325908698999,-0.808119984571796,-0.677945720154845,-0.0513671427500176,-0.131647742775688,-0.997097911707549,-0.404094204400118,-0.888629378947729,0.239806391195971,0.369314251342226,-0.66010708863025,0.0286498577323541,0.0179944795261521,-0.0126799855094327,0.318071110213825,0.621050283550185,0.197970527171573,0.697070503116594,0.672823889373173,0.753159359981121,0.295067546803764,0.342038491127809,0.670081439636635,0.409276052028324,0.723642703478847,0.772168098422997,0.30257221615132,-0.26978426956535,0.561364602311293,NA,NA,NA,-0.473105123319555,NA
"1-2001","1","2001",51333,"Kiambu",0,NA,NA,NA,-0.473105123319555,NA,-0.112727036715106,0.525773031206174,1.05408866872756,-0.314985015728872,-0.84714212314483,-2.08657190895831,-1.43100838059727,-1.15604042196908,-1.39938896993527,-0.334004800402568,2.49018153753802,0.202310843914209,2.71185041888615,-2.14114001848581,-1.6493510055768,-1.28353080769998,-1.85722140336986,-0.639403393536226,1.88266036202297,-0.315460006666062,1.42876706993263,"Central","Kiambu","Kiambu",-0.525407208916189,-0.841646350598196,-0.664014002657069,1,1.4935412532309,2.93279549549166,0.942913455854369,1.00468066845957,0.0996152739189808,2.0204120709609,2.56278309026297,1.05564741577343,1.77827120042366,1.49364296847616,3.47146104887529,3.6096505960303,0.343913979446499,0.533944189465707,0.569016321890249,0.633784004088531,0.796200609088253,0.661487195964825,0.644496341297869,0.399851446607299,0.438568909344616,0.37425129768607,0.32131480559519,0.343408001268163,2.78014859089758,0.554983283653668,0.405627988148015,0.567628770015321,0.947120460182881,-0.36775256286826,-0.330530899350074,-1.14401542467229,-0.9903410671948,-0.461382470193102,-0.484984197396098,-1.38776262316501,-1.29286929806986,-0.911542967691837,-0.292713102573013,-1.12750014758215,-0.302259978897628,1.36827009495943,-0.103060021952112,1.50545679602539,-1.20296905042416,-1.00463981838519,-0.841282832070892,-1.07473102645301,-0.635035817859438,0.73789716411183,-0.346153067796068,0.41786110421896,-0.576135374285331,-0.841646350598196,-0.683914562196622,0.472999575593869,1.10928599513165,0.491419901221777,0.152419571560255,0.493327715836467,0.724971421918438,1.12550421706225,0.256286887338252,0.856154383008468,1.29068844850596,1.36752414625841,1.43035893302197,-1.13414630910649,-0.843547825940242,-1.05300330697681,-1.39629003071287,-1.26977934805403,-0.635074639528165,-0.702815900368767,-1.22152851156871,-0.96748824183745,-1.46005358272602,-1.5722690242816,-1.29002340340554,1.22159771549656,-1.17435407256277,1.37327329392684,1.61273419770266,-0.0931170609860999,0.650655521494264,-0.330530899350074
"1-2002","1","2002",51333,"Kiambu",0,1.37327329392684,1.61273419770266,-0.0931170609860999,0.650655521494264,-0.330530899350074,NA,NA,NA,-0.484984197396098,NA,0.294535923707042,0.750746353605554,0.13895055712502,-0.0399448581696888,0.0850268434626432,-0.425112154988808,0.0714376156857854,-0.290393391991714,-0.80089577839774,0.284782555998039,-1.06240681988544,-0.439880343294056,-0.0454131014930865,0.620994563939787,0.175628971414043,0.373180177557582,"Central","Kiambu","Kiambu",-0.460555861143137,-0.193469940754472,-0.478119294810737,1,0.350835286373967,1.56161107898718,-0.463300844511725,0.203300831076632,-0.299381898762498,2.06042568174214,1.18247743365759,0.311491343721897,0.68952377894263,-0.647950039126072,0.318246151347185,0.793552927597461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746763092449943,NA,NA,NA,NA,-0.473105123319555,NA,-0.112727036715106,0.525773031206174,1.05408866872756,-0.314985015728872,-0.84714212314483,-2.08657190895831,-1.43100838059727,-1.15604042196908,-1.39938896993527,-0.334004800402568,2.49018153753802,0.202310843914209,2.71185041888615,-2.14114001848581,-1.6493510055768,-1.28353080769998,-1.85722140336986,-0.639403393536226,1.88266036202297,-0.315460006666062,1.42876706993263,-0.525407208916189,-0.841646350598196,-0.664014002657069,1.4935412532309,2.93279549549166,0.942913455854369,1.00468066845957,0.0996152739189808,2.0204120709609,2.56278309026297,1.05564741577343,1.77827120042366,1.49364296847616,3.47146104887529,3.6096505960303,0.343913979446499,0.533944189465707,0.569016321890249,0.633784004088531,0.796200609088253,0.661487195964825,0.644496341297869,0.399851446607299,0.438568909344616,0.37425129768607,0.32131480559519,0.343408001268163,2.78014859089758,0.554983283653668,0.768494977815073,0.872451186424128,1.28268095088255,1.21253584390117,-0.575840058985214
"1-2003","1","2003",51333,"Kiambu",0,0.768494977815073,0.872451186424128,1.28268095088255,1.21253584390117,-0.575840058985214,0.740753008490843,0.987199061154295,1.20256651342699,1.3850068009434,0.0538920435554711,0.162252155225633,-0.495970637367489,0.13895055712502,-0.243861474934526,0.865949452484173,-0.00819268333028148,0.551306119190005,0.238606089558848,0.137275189663906,0.49968628506191,0.706585082630921,0.224498278616477,0.290890225619573,0.0938300084469874,0.513252643844115,0.174350053914451,"Central","Kiambu","Kiambu",-0.389939949123592,-0.204645396096606,-0.430802248959051,1,0.403459903268694,0.375145806675018,-0.432730968416809,-0.550377825509702,-0.156694168134685,-0.0677982416847687,-0.158982847996419,-0.143393376879336,-0.0716109294598032,-0.0834827804589487,0.638410462614971,-0.480059083251563,1.11373704640118,0.66833365438336,1.42271086339923,1.21938228335817,1.26965434926669,0.746045576540455,0.891961855073375,1.24432017482397,1.02442605567048,1.20405588644392,1.17793606196802,0.833437422670274,-0.0735115380549599,1.13568328149757,1.37327329392684,1.61273419770266,-0.0931170609860999,0.650655521494264,-0.330530899350074,NA,NA,NA,-0.484984197396098,NA,0.294535923707042,0.750746353605554,0.13895055712502,-0.0399448581696888,0.0850268434626432,-0.425112154988808,0.0714376156857854,-0.290393391991714,-0.80089577839774,0.284782555998039,-1.06240681988544,-0.439880343294056,-0.0454131014930865,0.620994563939787,0.175628971414043,0.373180177557582,-0.460555861143137,-0.193469940754472,-0.478119294810737,0.350835286373967,1.56161107898718,-0.463300844511725,0.203300831076632,-0.299381898762498,2.06042568174214,1.18247743365759,0.311491343721897,0.68952377894263,-0.647950039126072,0.318246151347185,0.793552927597461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746763092449943,NA,0.445946542555465,-0.216200300750185,0.060320679519316,0.475067920742104,0.160087419920206
"1-2004","1","2004",51333,"Kiambu",0,0.445946542555465,-0.216200300750185,0.060320679519316,0.475067920742104,0.160087419920206,0.314012985887868,0.65760903976278,1.20069690782742,0.832509460524909,-0.66693528980477,1.74965737700254,1.27021176651099,0.786446046672071,0.653371638830758,-1.01334398060829,-1.6433969427749,-1.41179230423635,-1.63281545296548,2.95178809384884,0.392234420529975,2.03332900951819,3.56115535754493,-0.490905820525441,-1.20459761358967,-0.77585592361616,-0.96948166861682,"Central","Kiambu","Kiambu",-0.578325908698999,-0.808119984571796,-0.677935113594131,1,-0.761799470828831,-0.73080086432255,-0.89833369663167,-0.661680580701776,-0.735372186791929,-0.798046638442297,-0.873737747101645,-1.03549739203903,-1.12081888556928,-1.55067483107687,-1.16150486711737,-0.740441983247363,0.590257360871997,0.56754155569512,0.654385776041146,0.828983430511743,0.968365605516776,0.633301069106283,0.644496341297869,0.737638937893968,0.585033195926082,0.417925223410166,0.681997439857436,0.588422711969219,-1.44276826795485,0.711325590765486,0.768494977815073,0.872451186424128,1.28268095088255,1.21253584390117,-0.575840058985214,0.740753008490843,0.987199061154295,1.20256651342699,1.3850068009434,0.0538920435554711,0.162252155225633,-0.495970637367489,0.13895055712502,-0.243861474934526,0.865949452484173,-0.00819268333028148,0.551306119190005,0.238606089558848,0.137275189663906,0.49968628506191,0.706585082630921,0.224498278616477,0.290890225619573,0.0938300084469874,0.513252643844115,0.174350053914451,-0.389939949123592,-0.204645396096606,-0.430802248959051,0.403459903268694,0.375145806675018,-0.432730968416809,-0.550377825509702,-0.156694168134685,-0.0677982416847687,-0.158982847996419,-0.143393376879336,-0.0716109294598032,-0.0834827804589487,0.638410462614971,-0.480059083251563,1.11373704640118,0.66833365438336,1.42271086339923,1.21938228335817,1.26965434926669,0.746045576540455,0.891961855073375,1.24432017482397,1.02442605567048,1.20405588644392,1.17793606196802,0.833437422670274,-0.0735115380549599,1.13568328149757,0.889450641037424,0.524082710528347,0.851052739055152,1.56371104540549,0.650705739190485
